id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Calcarine L.1,30,449,171,264,1448,303,3885,4159,2170,4356,1350,351,1902,1179,1228,1449,136,31926,11041,9605,28130,50246,7543,8883,1870,17853,15149,17119,11469,50862,13243,767,5545,1440,2314,5411,14536,5444,2848,7618,10709,27636,13501,1634,5753,2935,65,84,6144,19061,3423,1837,1049,13563,11114,1867,595,1945,6538,10837,6475,2087,145,5630,4287,3671,0
Calcarine R.1,37,469,309,357,1418,825,3321,6542,1894,5088,3196,448,2179,1948,1801,1437,622,25499,16463,23112,26687,70418,6384,9739,7252,14531,15014,35766,7460,56884,27372,506,6511,3020,2637,4537,15361,7482,9108,4511,8612,46526,14093,5341,5687,5232,47,142,3950,24110,10592,2258,1950,11892,15409,5375,563,2638,6724,14452,12054,2770,380,6747,7448,5923,0
Calcarine R.2,10,231,13,32,1572,2,2434,444,1854,679,29,67,411,40,49,4322,0,31127,2602,63,21113,5389,16791,2158,1,18635,2172,366,9699,10758,377,1398,1805,30,132,10102,4537,120,8,8214,2678,1175,3777,11,1205,90,50,5,8249,855,16,1588,4,3150,574,11,155,164,2468,764,71,151,0,385,48,40,0
Occipital Sup L.4,34,376,182,379,1168,252,3681,3659,1501,4913,1554,216,1702,1960,2218,1329,69,28582,9657,6437,34453,48993,5786,10622,1439,14409,10170,16917,12536,60180,14579,773,3269,1012,859,3677,12092,6522,3335,5435,10975,34357,13951,1654,3194,2072,89,13,3423,28361,4074,1970,1323,9561,11860,4024,324,1513,4711,14064,11740,1734,409,5568,10146,8163,0
Lingual L.6,33,433,167,361,1363,162,3237,3777,1663,5379,1440,313,2037,1811,2043,1463,16,25788,9536,4650,24921,43518,5889,11038,883,12997,18395,15675,7569,51793,15202,714,5319,847,780,4033,14603,7815,2153,4268,10136,35503,13995,1835,3918,2764,74,33,3304,30168,3665,2295,877,10653,13251,3860,426,2262,5736,15018,11073,2494,438,6719,8964,7156,0
Cuneus L.3,38,372,249,454,1034,419,3244,4477,1186,5357,2461,265,1700,2785,2771,1007,171,22465,10843,9915,28721,54094,4360,10426,2876,9809,11942,23537,9832,58816,20790,511,4086,1327,939,2279,10931,9027,5978,4359,9917,45650,12641,3344,2985,3088,56,67,2165,33600,7052,1687,2251,7785,14227,7507,276,1954,3789,14687,18881,2180,720,5510,14544,10491,0
Occipital Sup L.8,42,396,380,481,1176,1081,3273,6991,1278,5419,4454,268,1645,3049,2896,1254,816,23074,18642,27412,29595,83438,5241,11374,10583,9995,9732,45325,9813,66126,41141,567,4286,2520,1020,2522,11055,8401,15112,4624,9136,56684,13293,7346,2586,3762,107,10,2330,32677,17051,2022,2617,6959,13582,10212,333,2012,3887,15407,21355,1673,683,4867,15041,11114,0
Calcarine L.5,33,471,228,300,1478,458,3855,5570,2077,4932,2194,309,1976,1306,1498,1503,213,29284,14732,15259,32051,73580,7240,10114,3625,17756,18131,30459,10779,56978,23173,765,5358,1424,1664,5039,14832,6706,5052,6684,9781,35003,15520,2854,4800,2965,19,79,5146,23364,7639,2030,586,12604,10599,3480,488,1807,6404,13139,7173,2029,181,6137,5170,4947,0
Lingual R.1,36,433,244,386,1241,364,3344,5063,1581,5520,2556,276,2010,2092,2128,1182,165,24282,12213,9977,26124,61159,5444,9991,2422,12242,17660,29278,10188,56259,23600,697,4794,1120,1120,3261,14036,10197,5580,4736,9172,42886,15333,3944,3472,3251,20,43,3145,29379,8636,1989,928,10277,13711,6689,315,1763,5427,15638,13282,2232,502,6672,9361,7396,0
Occipital Sup R.4,31,391,146,319,1380,181,3750,3138,1680,4532,1153,229,1801,1385,1776,1740,57,30810,9219,4901,34285,39209,7835,10677,877,15366,10509,12999,12072,54377,10262,932,3762,885,1238,4657,14033,4924,2278,6028,11353,26533,13506,1089,3634,2116,99,10,4174,23949,3123,2345,808,10994,10560,2334,312,1366,5260,13270,7581,1694,174,5921,6776,6368,0
Lingual R.6,44,352,385,561,654,838,2590,5847,838,5845,4786,162,1560,4084,3536,424,500,14052,9666,18058,21872,64083,1709,7732,7416,6083,14276,42243,7856,56135,35409,409,2104,1220,702,1068,7379,14929,14365,2449,7399,59624,11562,8972,1638,2666,31,5,1049,38360,17488,957,3161,5366,16298,16509,93,1284,2357,15784,31294,1276,1470,5058,21055,13521,0
Calcarine R.4,37,511,396,270,1682,1573,4482,9635,2383,3953,3933,398,2006,1275,989,2109,2559,33686,28765,50330,39703,129701,9173,7746,15215,21026,10996,51315,14635,71828,43149,1160,7260,4781,2444,6478,14466,5053,11969,9350,11098,47036,12493,7347,5684,3629,32,40,6597,13370,11367,2261,847,13361,10517,4691,618,1715,7060,8193,6483,2387,97,5740,3052,2418,0
Occipital Sup R.5,38,365,249,454,992,445,3230,4418,1228,5365,2425,261,1600,2779,2787,902,204,22151,10593,10394,28791,53560,4376,10650,3089,10069,11425,23544,9887,59908,19713,500,3718,1362,929,2411,9892,8694,6153,4575,9372,45896,13686,3270,3035,3118,53,54,2359,34008,6763,1596,2428,7579,13264,6959,327,2062,3920,14816,19104,1915,674,4875,14503,10668,0
Occipital Sup R.7,38,381,263,440,1087,536,3444,5075,1357,5386,2623,206,1612,2614,2663,1049,259,24809,13409,14109,30025,64742,5033,10873,4052,11232,11557,28330,12232,64453,24767,641,3259,1331,972,3044,10723,8483,7326,4755,9368,47098,14218,3446,2856,2403,48,24,2780,32965,8174,1529,2294,8372,12802,6578,237,1559,4044,14949,17587,1553,545,5008,13386,10168,0
Calcarine R.6,30,429,129,306,1427,93,3634,3050,1800,4985,1061,215,1988,1211,1695,1634,6,29851,7825,2922,30273,39479,6989,10614,493,16017,18205,12079,9591,48774,10853,722,4192,471,1227,4374,15408,6516,1196,5713,10874,25556,15155,1071,3769,1879,11,4,4135,26344,3197,2315,305,11843,10261,2391,261,1354,5870,14935,6612,1624,183,6469,5924,6027,0
Occipital Mid L.5,28,379,131,247,1108,179,4656,3161,1800,3654,951,203,1506,967,1179,1119,62,35873,8499,5725,41664,52816,5622,7055,911,20183,9811,12574,20243,54014,10823,1170,3988,772,1062,3754,9257,4100,1926,11393,13570,21024,12125,672,3811,1471,30,25,5369,15714,2498,1395,479,10603,6877,1616,288,983,5003,9071,4687,1438,133,4731,3837,3654,0
Occipital Mid R.3,26,391,85,240,1430,67,4193,2231,1871,4034,529,115,1640,781,1223,1812,3,36988,7094,2240,39677,37497,8395,9667,245,19583,13061,7880,16755,48556,6210,1067,2308,257,775,5107,13093,3811,738,9051,11239,16976,13910,285,2881,788,8,2,5309,18370,1293,2142,301,11082,6749,895,107,625,5558,11502,3392,856,138,5144,3598,4062,0
Occipital Sup L.2,26,356,93,232,1078,76,4543,2343,1783,3541,639,95,1413,726,1159,1131,12,35375,6919,2547,42299,40715,5618,7033,309,21267,9595,8457,19172,52393,7686,1393,1731,289,596,4620,8760,3318,858,10980,13566,16437,12229,421,2477,677,38,4,5327,15972,1822,1583,224,10096,5267,975,110,426,5123,9675,3263,733,82,4337,3182,3802,0
Occipital Sup R.2,29,382,113,293,1455,92,3990,2779,1799,4359,830,109,1670,1115,1617,2182,12,34330,9931,2883,38019,40855,8888,10857,390,18245,9660,10854,14352,56654,9587,1225,2063,324,739,5696,13489,4022,1130,6941,11037,23691,14273,695,2659,914,25,3,4713,22245,2190,2526,434,10776,8408,1734,105,637,5504,13014,5722,843,152,5396,5519,5773,0
Cuneus R.2,31,397,144,321,1507,160,3924,3412,1733,4628,1145,176,1759,1406,1784,2279,26,34287,11930,4846,35173,47678,8350,11392,842,16062,10864,14379,13676,58140,12718,1025,3262,686,967,5224,14545,4827,1920,6312,11006,29556,14067,1165,3050,1480,84,5,4345,24816,3008,2412,772,10957,9810,2495,267,1060,5170,12768,7862,1497,164,5950,6881,6330,0
Thalamus L.3,7,32,9,12,34,0,290,100,60,70,18,0,11,9,8,13,0,1423,123,0,2727,1207,67,54,0,655,54,119,827,754,123,33,0,0,0,54,25,5,0,258,67,95,92,6,15,0,0,0,60,58,9,1,0,46,16,6,0,0,10,9,9,0,0,2,3,2,0
Thalamus L.4,6,22,6,9,10,1,148,40,30,52,9,3,6,3,7,1,0,413,16,10,1289,336,11,21,0,217,65,43,267,364,26,10,29,1,8,13,4,4,3,67,27,23,73,0,13,9,0,0,22,50,7,1,0,12,6,0,0,1,6,12,0,0,0,0,3,2,0
Thalamus R.4,6,28,6,9,41,1,206,70,38,52,9,3,6,3,7,48,0,1134,151,18,1878,761,70,21,0,322,65,40,615,378,78,35,34,0,12,20,4,4,3,108,28,24,73,0,10,12,0,0,25,50,7,1,0,12,6,0,1,0,6,12,0,0,0,0,3,2,0
Caudate R.3,7,37,7,14,49,1,220,70,42,90,11,6,25,10,13,18,0,993,71,13,1989,571,64,76,0,321,130,52,398,514,64,35,67,2,18,25,102,18,4,116,142,80,60,0,31,14,0,0,28,105,7,6,0,49,28,3,1,4,11,22,9,8,0,13,6,6,0
Thalamus R.3,8,51,14,14,92,0,478,189,120,100,37,0,34,10,9,25,0,3088,348,0,5134,2216,291,100,0,1366,108,273,1531,1311,262,33,0,0,0,142,140,7,0,497,286,202,160,21,26,0,0,0,170,68,22,28,0,138,25,12,0,0,40,30,11,0,0,13,2,2,0
Frontal Mid L.15,12,126,38,28,459,46,1315,706,294,432,93,39,85,56,25,809,17,15297,2260,1133,16118,9810,1488,1218,110,4928,1504,1228,4401,6305,735,194,843,145,151,702,849,316,92,1052,523,1140,820,35,328,133,4,2,345,441,44,77,34,362,236,36,27,64,111,145,89,16,3,38,24,11,0
Frontal Mid L.16,21,169,142,68,482,420,2282,2193,423,805,613,66,125,212,85,533,590,24551,5907,9383,28869,35767,1683,1753,1880,8082,1953,6686,10211,16382,4580,349,1475,607,304,909,1020,992,1313,2524,1508,3712,1592,416,573,425,2,1,698,1113,551,81,127,591,597,447,54,117,132,326,437,45,16,66,145,63,0
Frontal Mid R.6,15,156,67,38,644,119,1651,1257,327,623,215,40,112,84,37,1370,100,19369,4695,3053,18385,17939,2086,1936,341,5108,2204,3288,5248,9336,1677,377,950,214,171,642,1465,476,319,1405,877,1990,1095,109,304,196,4,2,398,700,155,139,27,467,366,115,16,49,106,232,129,34,5,52,50,15,0
Frontal Sup R.5,12,119,44,22,441,70,1278,815,312,348,94,20,53,42,14,835,52,14045,2858,1852,13638,11462,1694,999,143,4820,1257,1416,3375,5827,694,273,423,107,124,736,658,177,108,1153,434,991,732,28,196,49,0,0,432,296,40,36,28,317,128,35,11,29,68,86,42,5,1,12,14,4,0
Frontal Inf Orb L.2,7,39,12,9,66,7,213,141,71,65,15,3,11,9,4,36,1,1295,247,127,1750,1133,152,67,6,529,93,105,332,634,102,20,36,3,3,90,55,21,12,102,41,95,71,0,16,7,0,0,72,26,3,1,0,28,18,3,1,1,8,11,9,3,0,1,0,1,0
Frontal Inf Orb L.4,7,26,12,9,27,6,172,80,20,54,18,2,9,6,5,7,0,738,76,49,1226,717,36,45,9,205,65,101,343,384,53,6,3,6,0,6,36,16,6,44,43,54,35,3,9,2,0,0,15,32,7,1,0,20,8,0,0,1,1,14,9,0,0,1,0,1,0
Frontal Mid Orb L.1,5,32,8,2,45,5,150,87,59,17,4,8,4,1,0,14,1,767,95,66,1163,600,78,19,2,309,21,28,214,255,24,3,66,14,7,62,17,5,2,51,11,9,28,0,36,6,0,0,59,0,0,2,0,7,4,0,4,2,4,0,0,0,0,0,0,0,0
Frontal Mid Orb L.2,7,37,11,10,53,6,190,117,51,73,13,4,12,11,5,26,1,987,167,87,1499,840,79,71,4,301,112,91,297,588,80,17,36,8,6,48,59,25,10,82,50,98,69,0,17,6,0,0,47,37,3,0,2,24,26,3,0,4,8,14,9,1,0,1,2,1,0
Frontal Mid Orb L.3,4,26,5,1,45,2,168,57,41,11,2,4,1,0,0,10,0,850,89,29,1347,529,104,18,1,368,15,19,292,140,10,15,32,5,9,46,7,0,0,80,1,2,19,0,21,3,0,0,27,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
Frontal Mid Orb R.3,10,38,29,16,62,28,275,207,26,89,64,4,19,20,8,45,6,1486,327,274,2205,1778,76,95,61,226,120,345,580,780,217,24,38,10,6,19,92,38,50,92,119,183,48,24,13,12,0,0,10,45,23,11,0,20,36,20,0,6,13,20,21,2,0,4,4,1,0
Temporal Mid L.1,7,77,9,12,251,1,783,168,190,188,15,8,45,12,7,301,0,7507,467,25,8779,2397,852,453,0,2016,692,219,2256,2289,110,150,149,2,22,324,465,55,3,574,273,215,338,3,95,15,0,0,241,143,6,19,1,229,65,8,3,7,60,40,8,10,1,14,3,2,0
Temporal Inf L.2,19,209,114,57,780,264,2407,2559,581,723,516,28,212,114,75,1451,200,28431,9953,8670,30863,43092,3196,1457,1363,8901,2121,6591,9780,15403,6477,435,634,208,169,1212,1814,474,671,2581,1617,3340,1250,473,351,167,0,0,847,992,563,216,27,951,583,183,3,37,316,380,241,42,7,141,98,50,0
Temporal Mid L.12,14,104,42,49,201,34,819,612,184,482,156,26,103,90,84,146,6,5275,1162,686,6762,7032,425,650,94,1782,1059,1344,1909,4610,1186,102,337,75,56,231,501,298,137,525,542,1318,631,72,226,144,1,2,137,902,197,38,25,376,280,107,16,39,99,312,161,28,9,68,103,90,0
Temporal Mid R.2,18,145,90,63,312,170,1146,1372,270,645,373,39,185,184,89,272,132,8055,2717,3621,12425,15746,738,1031,661,2716,1597,3406,2974,8155,2798,164,484,236,150,350,1053,636,613,794,872,3088,863,224,277,206,1,0,241,991,360,83,87,534,770,326,14,68,202,347,419,83,17,158,164,57,0
Temporal Mid R.9,15,141,65,40,418,108,1270,1182,327,500,214,29,117,93,40,511,66,10734,3442,2808,12351,15737,1350,1026,343,3196,1334,2466,3690,7338,1939,263,498,159,70,501,870,381,317,1188,666,1893,922,95,222,127,1,1,385,572,146,90,29,478,389,145,11,33,151,186,140,35,6,59,59,19,0
Temporal Mid R.15,14,125,43,48,326,29,1073,767,294,564,159,20,127,111,65,364,4,7890,1909,744,8647,9879,1037,1052,63,2905,1277,1801,2775,6820,1386,192,304,54,64,396,890,318,156,1062,719,2019,1098,95,208,96,1,3,536,842,134,80,21,473,413,160,3,27,140,297,209,43,13,70,106,40,0
Precentral L.2,7,79,2,19,322,0,990,34,146,270,1,1,84,8,26,646,0,12032,85,0,12382,650,895,758,0,2815,795,3,3644,3393,11,185,33,0,6,267,824,55,0,668,818,88,350,0,55,1,0,0,115,377,0,126,0,284,52,0,0,1,89,172,4,3,0,62,12,19,0
Frontal Mid R.19,7,84,14,7,295,7,870,317,217,111,22,9,29,5,1,499,0,10048,1037,219,9633,4841,1001,277,9,3366,402,336,2496,1938,241,157,180,15,50,449,306,19,10,694,217,162,189,8,100,18,2,0,255,23,3,13,0,156,29,4,0,5,40,6,1,4,0,3,0,0,0
Frontal Mid Orb R.2,8,60,21,7,130,23,440,302,104,68,26,8,17,5,2,125,10,3606,627,458,4208,3247,264,103,31,1056,134,238,926,1050,191,84,64,28,15,128,96,17,13,239,135,125,79,3,31,12,0,0,88,16,7,18,0,35,13,4,2,4,19,12,1,0,0,1,1,0,0
Frontal Mid Orb R.4,6,39,10,5,81,5,342,115,51,50,11,4,11,3,1,68,0,2376,228,71,3041,1332,137,82,6,606,99,99,730,602,48,50,29,8,9,60,55,11,3,142,75,67,54,1,21,6,0,0,32,8,2,12,0,25,6,2,0,1,9,6,1,0,0,1,0,0,0
Frontal Inf Orb R.3,3,22,2,1,40,0,114,31,34,7,1,0,3,0,0,19,0,609,59,0,731,277,78,7,0,234,8,7,164,94,9,10,0,0,0,31,14,0,0,47,7,3,4,0,2,0,0,0,22,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0
Frontal Inf Tri R.1,9,83,23,13,263,22,960,399,201,179,41,12,31,13,8,395,7,9879,1094,537,11080,5911,873,525,38,3260,450,541,2851,3051,346,198,223,42,44,319,319,67,28,853,333,243,348,5,131,29,0,0,253,130,21,25,0,134,45,11,5,5,28,43,9,3,0,11,5,2,0
Frontal Inf Oper R.1,11,121,32,23,558,34,1261,630,285,346,72,30,87,42,17,1241,13,16109,2719,866,15940,8634,2012,1197,67,4529,995,833,4107,5254,698,242,660,70,147,685,836,266,67,939,676,886,649,21,280,113,2,0,302,316,35,170,19,313,245,37,13,45,147,81,45,15,3,25,18,5,0
Frontal Mid R.17,15,140,69,36,500,134,1480,1137,289,547,205,44,94,85,31,906,112,15394,3594,2967,18671,15648,1562,1624,402,4483,1651,2800,5014,8373,1466,274,865,248,127,510,1077,568,314,1171,746,1610,927,84,363,191,1,3,301,561,111,81,42,386,322,114,19,64,86,179,131,30,3,45,39,13,0
Frontal Mid R.18,19,201,116,55,864,303,2300,2269,563,827,458,74,187,147,61,1704,352,29048,9160,8170,32172,33794,3206,2431,1277,10051,2929,6178,9267,15722,4225,510,1672,566,380,1482,2307,813,817,2503,1782,3757,1526,295,722,391,4,7,952,1139,378,258,69,900,693,279,42,139,298,341,268,45,7,109,103,31,0
Frontal Inf Tri R.6,9,91,18,18,395,12,1052,322,235,298,31,11,43,28,13,827,2,13139,1279,307,12402,4594,1383,1052,16,3775,938,460,3832,4276,238,245,248,16,55,553,599,201,24,849,341,449,634,2,169,40,1,0,300,265,11,31,8,238,121,20,6,12,45,61,25,9,0,13,15,3,0
Precentral R.14,24,285,189,87,1454,629,3695,4072,1002,1635,1014,100,324,243,138,3321,975,51573,19888,18908,48048,69600,7771,6279,3607,17544,7685,17463,22015,34777,9375,1115,2869,937,510,3479,4518,1585,2011,5824,3057,7950,4480,1031,1123,839,14,8,2416,3287,1367,459,84,2005,1210,643,92,193,573,1149,547,88,10,264,210,141,0
Frontal Inf Tri R.4,4,35,2,4,91,0,389,38,82,49,1,0,9,2,1,140,0,3560,89,0,4416,569,283,109,0,1254,94,14,1015,656,8,83,0,0,0,130,71,5,0,262,80,37,84,0,8,0,0,0,93,15,0,2,0,44,5,0,0,0,8,3,1,0,0,2,0,0,0
Frontal Inf Orb R.4,5,24,6,4,23,2,135,63,36,25,5,1,3,2,1,5,0,554,58,31,907,507,32,20,1,273,32,29,220,266,34,10,3,1,3,30,11,4,2,57,10,21,19,0,2,1,0,0,29,7,1,0,0,4,0,0,0,1,3,3,1,0,0,0,0,0,0
Parietal Inf L.7,13,236,25,53,1456,7,3739,665,1033,1249,73,58,401,108,98,4109,0,55691,2971,219,51001,14101,9464,5514,10,20123,5988,1256,23053,22641,791,1221,1736,30,194,3787,6250,1119,36,7977,4643,2364,4916,21,648,157,21,4,2931,2433,58,803,14,2621,1004,92,57,132,1054,1099,196,230,16,439,181,91,0
Parietal Inf R.1,24,319,185,91,1721,621,4087,4686,1396,1749,946,71,380,315,142,4694,1067,57812,24872,21910,47075,83903,12416,6327,3155,23337,7820,17582,21430,42920,11695,1535,1943,762,580,5842,5629,1979,2218,10327,3352,10169,5355,874,983,507,7,2,5166,3329,1129,703,245,2685,1718,718,47,132,1007,1044,801,113,16,316,280,123,0
SupraMarginal R.1,8,115,13,15,583,4,1382,331,288,294,25,12,78,16,11,1457,0,18511,1444,141,16240,5892,2070,931,3,4930,1289,464,4704,4399,281,318,312,14,45,619,1201,113,13,1290,652,402,567,6,127,26,2,0,338,232,12,141,1,347,101,10,4,10,92,94,13,19,0,37,9,3,0
Postcentral L.1,20,272,56,134,907,30,4809,1613,1887,2505,260,61,464,398,452,1320,5,46475,5152,1289,42105,36504,6917,7132,71,27334,8878,4075,36842,54224,3673,1473,1743,180,339,5944,3287,2033,236,19485,6306,10709,15756,147,1698,366,4,5,11343,9649,354,400,112,4103,2154,410,137,295,1773,2710,1336,171,93,543,1165,916,0
Postcentral L.6,18,273,46,107,947,34,4608,1354,2104,2291,204,42,456,226,352,1407,5,45013,4211,1475,41369,29462,7545,6767,89,28941,9745,3661,30751,48570,2442,1588,1213,123,349,6629,3703,1438,233,22117,5504,6904,15500,64,1508,173,5,0,13078,8410,405,355,79,4200,1796,164,61,200,2208,2593,617,121,11,520,657,736,0
Postcentral R.6,20,303,74,116,1048,93,5354,2095,2180,2314,374,108,566,305,368,1478,39,52112,6249,3819,45453,46801,7901,6722,401,29893,9261,5727,40290,53353,4704,1708,2914,358,687,6330,4336,1809,483,24382,7838,9090,15196,166,2638,589,4,0,13078,8247,736,535,140,4704,2364,312,184,490,2543,2708,1094,283,2,716,731,741,0
Frontal Mid R.5,20,166,125,65,489,333,1855,1930,310,894,517,39,126,217,73,672,423,17875,5390,7216,21538,27017,1221,2113,1326,5026,2919,6413,7001,13862,3726,418,701,344,247,425,1226,1347,1161,1561,1188,3768,1504,362,356,263,1,1,346,1297,385,71,156,495,712,399,11,41,124,314,414,26,29,51,159,31,0
Precentral R.8,8,103,20,8,428,25,1629,468,423,163,15,11,34,15,1,590,16,21594,1809,780,21307,9656,2204,579,18,8507,722,222,10287,4372,193,535,290,47,101,1173,346,170,9,2642,403,349,557,1,175,7,0,0,928,25,1,48,16,156,89,5,5,7,109,5,4,4,0,0,0,0,0
Frontal Mid R.2,7,86,8,13,440,2,900,148,180,232,10,8,60,14,9,1126,0,12372,677,42,10648,1986,1491,824,1,2845,930,162,2911,2772,35,220,166,7,21,384,849,89,4,689,425,266,350,0,68,12,0,0,154,193,5,89,2,255,75,4,2,8,68,64,7,10,2,27,8,2,0
Frontal Mid R.1,6,68,7,8,343,2,774,122,174,142,8,3,35,6,4,834,0,10394,512,42,8846,1709,1367,600,1,2856,375,116,2223,1971,56,233,67,1,28,383,443,59,4,653,274,78,312,0,48,8,0,0,215,85,2,57,0,165,58,1,1,0,44,25,6,3,0,7,0,1,0
Frontal Inf Oper R.2,3,31,1,2,148,0,414,8,83,36,0,1,8,1,0,341,0,5673,9,0,5553,126,682,153,0,1650,32,0,1471,529,0,108,12,0,2,196,110,14,0,357,68,2,120,0,4,0,0,0,135,0,0,9,0,32,6,0,0,0,4,0,0,1,0,0,0,0,0
Calcarine L.4,22,319,134,97,1105,255,3933,3688,1726,1507,824,88,664,267,194,1058,160,35038,12156,9194,37485,64094,6422,2989,1438,22452,5324,10816,17400,37436,11465,1143,2210,728,777,4860,5028,1537,1137,11403,6311,11029,5640,1183,1708,509,4,0,6485,2724,1320,825,192,4102,2356,450,246,153,2596,1531,914,278,13,823,290,218,0
Cingulum Post L.1,4,60,3,3,297,0,610,84,258,48,3,0,24,0,1,513,0,7628,363,0,6928,1376,1742,192,0,2977,15,48,1985,711,36,133,0,0,24,791,190,0,0,824,238,24,189,0,3,0,0,0,529,9,1,73,0,89,0,0,0,0,86,15,0,0,0,3,0,0,0
Cingulum Ant L.1,5,23,6,4,19,2,210,45,36,35,5,1,5,2,1,0,0,908,35,20,2069,468,28,21,1,467,57,41,538,379,11,11,3,1,4,22,18,10,2,151,42,17,58,0,7,2,0,0,36,8,1,0,0,17,6,0,0,0,6,4,1,0,0,0,0,0,0
Cingulum Ant R.1,5,23,7,3,25,3,207,56,34,24,6,1,5,0,1,1,0,990,56,33,2070,605,53,19,3,438,28,46,505,288,16,16,3,1,4,19,23,0,0,146,42,10,36,0,2,2,0,0,35,7,2,0,0,14,0,0,0,0,6,5,0,0,0,0,0,0,0
Cingulum Ant R.4,9,76,20,16,207,12,743,305,187,187,44,4,54,16,12,200,0,6282,766,270,6407,3710,650,366,24,2525,457,490,1870,2615,258,129,57,4,46,381,392,54,24,720,395,350,326,14,50,16,0,0,234,153,23,43,0,254,67,10,1,3,85,58,23,4,0,32,3,5,0
Cingulum Ant R.2,3,9,3,0,6,1,32,16,4,0,0,1,0,0,0,0,0,70,10,7,287,81,4,0,0,23,0,0,48,6,0,0,3,1,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuneus L.1,19,180,73,98,600,87,2256,1444,567,1196,339,44,256,302,241,877,39,19442,5134,2497,27286,23850,2904,2666,262,7903,2935,3867,10310,20717,3584,656,843,154,220,1414,2028,1017,549,3661,2203,5605,2849,196,489,298,1,0,1278,3226,443,201,163,1169,1235,424,25,105,354,901,841,142,22,270,588,349,0
Occipital Mid L.7,17,224,71,65,652,84,3170,1940,943,906,335,60,309,143,118,681,26,28599,5398,3386,42795,38460,2431,1636,332,15432,3194,4205,16060,22887,5037,685,1283,249,406,2216,2166,540,361,5903,2953,4449,2114,295,887,353,5,2,2746,1553,442,213,47,1716,898,202,40,111,675,639,394,106,3,320,148,130,0
Occipital Mid R.8,23,224,128,125,712,245,2983,2750,1042,1576,741,39,262,471,314,734,179,26017,9040,7495,33495,47748,3956,3604,1163,13670,3466,9739,14198,34741,9312,808,802,322,364,3420,2195,1676,1586,6216,2254,9768,5429,596,823,315,3,1,4020,4206,1158,157,272,2000,1476,956,40,94,561,1043,1552,62,55,214,891,447,0
Precuneus R.8,24,203,150,126,629,346,2333,2498,578,1443,897,53,311,468,313,774,354,19681,7877,7923,27754,37879,2580,3061,1823,7901,3275,10081,10137,25218,7437,701,954,376,205,1378,2410,1627,1843,3527,2382,8799,3350,869,447,437,5,2,1219,3789,1515,216,361,1264,1582,922,23,137,369,1221,1640,152,29,364,831,439,0
Cingulum Ant L.4,8,19,5,23,23,0,147,39,21,62,7,2,14,16,33,4,0,869,62,0,1247,436,46,48,0,250,27,12,333,560,49,14,13,0,0,23,40,12,0,114,42,106,52,0,8,4,0,0,15,90,4,0,0,15,12,3,0,1,1,18,17,6,0,13,20,26,0
Frontal Sup Orb L.1,11,34,29,26,30,22,238,213,31,77,84,1,24,27,32,8,0,1151,204,262,1974,1783,33,45,61,363,64,227,595,935,387,19,6,1,9,15,41,34,54,153,56,245,65,29,15,8,0,0,20,89,86,3,0,21,36,20,0,0,4,16,28,0,2,21,29,21,0
Frontal Sup Orb L.3,10,20,17,28,22,8,178,96,21,70,41,2,5,30,41,4,0,943,110,76,1479,905,31,57,13,254,28,85,454,758,158,25,15,2,4,16,21,21,30,125,28,170,68,1,6,14,0,0,14,114,47,2,0,11,14,11,0,0,1,10,34,0,2,1,41,31,0
Frontal Med Orb R.2,10,60,26,19,124,20,426,320,126,102,63,15,44,22,15,120,0,3327,730,327,3850,3121,476,100,54,1452,141,263,1041,1629,463,63,195,49,8,225,160,56,27,411,96,351,127,21,76,43,0,0,160,66,41,13,5,77,53,25,13,9,52,15,22,12,0,27,9,6,0
Frontal Sup Orb R.1,9,17,8,28,18,0,163,48,19,78,13,0,5,30,41,3,0,902,62,0,1392,539,29,57,0,239,42,29,427,765,60,19,0,0,0,15,21,29,0,121,28,165,68,1,6,0,0,0,14,134,6,2,0,11,14,11,0,0,1,10,34,0,2,1,41,31,0
Frontal Sup Orb R.2,6,49,10,5,127,3,476,148,74,51,15,8,15,1,1,133,0,4130,348,62,4167,1900,310,71,3,880,98,133,1265,693,101,64,140,6,32,58,96,2,3,326,111,52,51,6,42,20,0,0,48,10,3,14,0,52,7,0,2,3,10,5,0,0,0,1,0,0,0
Cingulum Mid L.5,5,33,6,4,65,0,525,69,80,43,9,1,9,0,1,31,0,4018,126,0,8093,1191,195,67,0,1450,102,88,3508,889,40,71,36,0,5,127,56,0,0,521,82,18,89,3,10,3,0,0,106,16,2,2,0,52,0,0,0,0,8,3,0,0,0,2,0,0,0
