id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Lingual R.3,43,628,240,663,2629,324,6546,5806,2565,9888,2823,295,5046,3222,5972,4313,149,81872,20396,10156,90036,92332,14686,24318,2468,28658,29598,35357,37320,148516,27763,1249,6176,1480,1042,6327,44034,14443,5643,9509,26763,72141,26919,3106,4223,2361,122,13,5333,82582,15166,8337,1785,21633,26558,6957,528,2318,16689,47459,24862,5006,690,33045,25742,36842,0
Calcarine R.5,42,701,288,573,3017,636,7186,8367,3685,9110,3457,312,5320,2698,4689,4979,486,91060,30781,25523,93291,140329,19248,23937,6366,40083,28388,48522,37061,154607,44264,1715,7155,1867,1587,10996,45449,12050,8395,13216,27489,79382,29047,3285,5273,3186,85,5,10471,64595,19490,8860,1733,28071,26939,6375,563,2077,23081,42042,20941,4428,433,33571,17632,26794,0
Putamen R.2,5,50,5,5,164,1,728,110,117,70,5,3,7,2,2,221,0,8246,413,26,9718,2202,561,141,0,2159,206,65,4829,1242,84,127,57,2,6,241,56,13,2,838,77,23,111,0,45,5,0,0,129,38,2,1,0,34,7,0,1,1,3,7,0,0,0,0,1,0,0
Cingulum Mid L.1,4,30,4,2,83,1,653,45,81,35,2,1,4,1,0,81,0,7639,98,11,10931,1015,335,115,0,2411,60,35,6275,836,8,181,8,1,7,177,32,13,1,801,108,7,102,0,15,0,0,0,126,0,0,0,0,39,4,0,0,1,3,0,0,0,0,0,0,0,0
Cingulum Mid L.4,9,233,20,16,1926,16,3568,679,2947,609,38,24,264,16,14,6184,4,65486,4850,575,44901,12714,27188,3681,26,44458,2814,1360,21024,15385,186,2365,816,48,94,20659,4623,332,27,17459,2283,855,6292,2,640,32,6,1,24318,427,27,871,1,4079,320,9,25,24,2542,367,15,43,0,163,9,6,0
Paracentral Lobule L.3,51,867,538,737,3906,2008,9302,15711,3972,13853,7746,773,6120,4846,6225,8318,3011,127136,65583,77065,113346,266134,22024,40904,24395,45540,66840,128236,36911,209350,98542,2570,20356,7625,5498,9746,59421,28634,30597,14084,40590,152394,44768,12691,12541,11338,175,201,10339,105496,45200,7921,4953,34798,50113,15966,1193,6293,22415,61926,43528,8674,915,35285,32252,36392,0
Cingulum Mid R.1,4,41,3,3,129,0,1100,42,134,43,2,4,15,2,0,138,0,13586,102,0,16067,1201,524,111,0,4029,69,28,11995,1166,5,256,120,0,15,282,105,9,0,1928,391,18,98,0,41,3,1,0,226,0,0,16,0,88,21,1,2,2,35,0,0,2,0,0,0,0,0
Cingulum Mid R.4,9,258,19,17,2188,15,3445,694,3505,578,36,22,374,16,17,6842,4,65046,5015,593,45796,11219,30579,3454,23,47068,2200,1103,18385,15381,120,2942,630,44,30,24791,5422,321,26,18789,2726,1071,5631,0,517,23,1,3,29075,389,30,1614,2,4833,343,6,21,19,4257,443,16,42,0,309,10,9,0
Cingulum Ant L.1,5,27,9,1,43,7,199,85,65,13,3,2,3,0,0,14,2,1116,123,87,2017,768,131,15,3,574,19,38,579,266,7,17,12,5,4,129,23,0,0,156,31,9,41,0,10,1,0,0,102,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0
Cingulum Mid L.3,5,19,9,1,18,7,359,67,21,5,3,2,0,0,0,6,2,3278,60,75,6190,1461,24,1,3,686,6,14,4053,115,13,24,17,5,11,16,0,0,0,301,0,0,3,0,3,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precuneus L.3,19,459,110,61,3921,238,6796,5072,4612,1544,509,142,681,138,84,13665,223,134419,41661,14703,82458,108350,45153,7252,1061,76732,10170,11850,33466,71409,11788,4476,6238,1120,1101,29643,11840,898,730,28155,6861,10674,9876,510,3605,652,53,11,31024,1821,587,2397,64,8069,1448,226,318,243,5921,1227,309,178,5,660,98,63,0
Parietal Sup R.4,39,846,233,508,4174,373,11011,8811,5882,13083,2370,260,4867,2762,3634,8489,87,154190,37660,18689,110204,175178,29113,45819,2921,60611,80152,47983,56792,233371,38039,4287,8835,994,2123,18569,55697,23430,5206,31021,38362,98190,58686,2857,8376,2940,59,20,28515,94897,8386,6826,2032,44573,34687,6021,419,1915,27928,44048,20438,2938,495,22644,16616,17192,0
Precuneus R.3,26,650,206,119,4513,614,9737,9100,5715,3524,1337,313,1500,428,221,13025,653,162700,57228,36471,119443,204889,40561,16214,4138,95885,23945,34202,51658,123302,25424,4944,11810,2777,3296,29953,23885,4173,3005,36540,16640,29878,20303,1670,8058,2104,49,44,35074,6143,2005,3417,229,17380,6482,1292,663,872,11185,3611,1186,978,64,2304,470,238,0
Frontal Mid L.2,7,142,14,7,1022,9,2334,450,812,216,19,30,63,5,2,3719,1,44478,2772,320,37675,9676,8456,1239,12,17609,1215,537,13333,5622,217,1108,917,55,256,4408,1317,53,8,4586,740,273,1145,3,486,43,3,3,2664,83,5,103,0,647,62,4,30,17,191,21,1,10,0,15,1,0,0
Frontal Mid L.5,12,191,38,28,1173,32,2717,1082,800,611,116,51,153,52,20,4008,3,46772,5855,1174,39682,20876,7545,2762,77,16416,2493,2279,13583,12912,1530,928,1532,130,259,2930,2683,372,119,4095,1486,1648,1857,63,634,182,9,1,1713,512,60,267,3,1194,451,80,67,88,442,161,60,45,3,58,24,3,0
Frontal Mid L.7,9,106,21,15,389,17,1548,438,339,284,37,21,42,22,8,633,4,19193,1396,462,23725,8161,1638,899,25,6757,1008,648,7597,5379,303,419,525,52,105,830,516,146,32,1815,437,529,792,5,274,54,0,1,544,183,11,17,4,310,106,18,13,14,51,39,19,15,0,5,7,1,0
Frontal Mid R.5,24,294,177,99,1401,523,4494,3828,1040,1964,981,99,386,363,157,3390,653,64424,16335,15797,69314,72792,7122,7701,2899,20984,8479,17215,27549,42679,8824,1415,2722,790,707,3137,5406,3104,2328,6353,4610,9758,6054,1000,1338,798,24,4,1927,3763,1130,581,245,2553,2223,897,84,240,896,1345,963,193,44,331,332,135,0
Frontal Mid R.1,7,176,6,15,1680,1,2721,195,924,475,7,8,185,13,14,7614,0,63782,1465,34,39929,3646,12764,2969,0,19760,3033,220,16172,8285,47,1502,227,4,58,4295,4073,184,3,5161,2138,275,1888,0,224,12,2,0,2080,405,2,707,1,1351,233,2,4,2,660,261,12,20,0,108,9,6,0
Parietal Sup R.6,31,585,219,246,3497,494,9598,7569,3141,6421,1823,247,1533,1223,955,9798,519,144754,41251,22911,132660,174085,23965,28619,3098,60825,35740,42109,67016,141008,29614,3396,9484,1773,2048,11475,23355,11665,4645,27837,20313,43132,28278,2393,4946,2781,56,9,13645,27443,4391,2786,915,13301,10732,3189,175,1144,5311,10092,6435,897,193,3049,3417,2270,0
Angular R.4,31,514,261,204,2910,829,7629,7968,2481,4916,2040,221,1047,1002,624,7883,1153,116166,41520,35248,113548,165477,19447,21452,5836,48287,27428,44672,50581,109036,27685,2482,6773,2243,2047,10162,16098,8239,6020,17734,11498,35579,19982,2593,3928,2220,47,31,9333,17520,4252,1748,908,8404,7065,2950,216,865,2742,5847,4380,623,116,1552,2094,1163,0
Frontal Inf Tri R.6,21,279,96,114,1614,138,4935,2149,901,2181,506,88,537,398,288,4879,66,80980,11716,3887,79502,44442,9006,9207,601,21382,7798,8396,34344,43587,4898,1513,3009,269,682,2813,7761,3298,779,6888,8397,8540,5383,354,1510,721,21,3,1536,5626,770,924,239,3146,3050,680,70,252,1025,2305,1262,314,73,699,746,415,0
Frontal Mid R.2,11,204,25,30,1382,20,3291,744,988,778,58,45,214,49,38,4488,5,59675,4334,789,50582,15611,9112,3878,34,22130,4185,1318,19340,15231,525,1206,1506,97,256,4431,3921,444,61,5688,2502,1554,2667,2,787,131,7,2,2710,1027,50,386,11,1902,503,31,32,67,597,435,54,63,3,151,58,21,0
Frontal Mid R.7,11,156,28,27,901,25,2569,657,583,577,64,34,129,49,27,2876,7,41587,3309,707,37298,13498,5581,2724,50,12958,2210,1276,15026,11604,593,925,1043,86,145,2224,2020,387,53,3688,1555,1147,1819,14,464,94,1,1,1219,677,36,165,19,998,349,36,17,47,255,219,70,47,1,65,33,11,0
Postcentral L.1,19,368,66,105,1764,46,6953,2628,3532,2694,331,75,576,322,270,3226,0,92766,11657,2465,82267,70042,18236,10328,151,61433,11222,7613,44713,71443,6683,3416,2594,276,968,15831,6710,2333,351,32771,7804,12595,22414,225,2403,485,9,0,23832,7497,455,757,83,7172,2576,523,248,228,3764,2568,981,204,50,533,672,385,0
Parietal Sup L.2,41,761,460,360,3813,2025,14250,16401,6081,8493,4884,250,2523,2097,1654,8026,4127,191532,72745,102813,145227,416247,34516,31822,20143,92052,35267,107014,96230,299458,85949,6285,8813,3762,2351,19533,33783,16215,18085,62492,37701,87974,47591,8047,6338,3385,58,11,36838,41416,16341,4248,2071,26070,18358,7519,313,953,13949,18074,12887,1137,246,7117,6796,5008,0
Parietal Inf L.4,15,430,23,82,4064,2,7915,790,3564,2716,79,78,1179,135,239,15444,0,170581,5117,60,103545,18412,45439,16104,1,70042,14992,1676,51246,53684,817,4083,2934,19,450,17447,24941,2347,18,30203,14766,3479,17076,31,1832,257,22,0,19269,7457,93,4417,4,12305,2249,82,153,165,7039,4373,343,463,4,2284,362,427,0
Parietal Inf L.7,21,518,59,151,4029,67,9048,2393,3906,4621,236,110,1563,448,579,12532,30,166444,15715,3680,117446,55096,38261,23195,188,74169,28349,5576,54312,99958,4292,4172,4233,343,794,18344,29488,5236,382,32589,20081,13743,26270,66,3028,573,48,10,20741,17753,286,4429,328,14930,6645,266,154,337,8247,8571,1454,691,28,3561,1573,1384,0
Postcentral R.1,21,414,93,117,2186,80,7975,3579,3769,2943,573,135,744,381,296,4817,0,109357,17496,4405,95636,92563,21866,12147,352,67557,12369,12387,52555,82330,10828,3794,4545,424,2229,16116,8408,2921,634,36973,10842,15272,23282,626,4049,1148,35,4,24709,7830,950,1360,102,8342,3641,827,415,424,4595,2935,1334,301,48,821,702,410,0
SupraMarginal R.5,21,615,51,159,5008,22,9768,2248,5299,5308,250,162,2210,403,655,16652,0,186917,13206,1253,116740,50022,49346,25991,55,83199,36474,6643,57519,99590,3943,4730,6164,178,989,24155,43477,4760,205,38650,24810,14594,31578,114,4525,707,68,3,31435,21280,460,6344,81,23707,6761,372,492,680,14146,11265,1400,1222,44,5993,1543,1711,0
Parietal Sup L.9,30,541,241,194,2922,661,8706,7738,2746,4669,1926,266,1375,913,560,7327,603,127139,36092,28488,135794,171494,20037,19140,4846,54970,24338,40890,58394,112939,27757,2783,8916,2147,1769,10432,19965,7960,5172,20926,17667,34313,18904,2614,4242,2502,29,38,10654,14699,3857,2108,571,11865,8784,2978,227,987,4130,5770,3983,1099,132,2586,1658,991,0
Occipital Sup R.1,34,848,314,247,5006,810,14593,15408,8138,6486,3324,235,2810,970,880,14016,387,223669,83173,54288,155082,423701,50998,25547,8125,119078,33616,80732,94742,264122,83281,6795,8812,2626,1763,31563,38248,6361,6881,67852,34966,74056,38575,7572,6722,2764,13,17,54636,22467,10004,6170,431,31105,11096,3836,409,776,20084,12368,5060,792,115,6781,1822,2143,0
Parietal Inf R.2,16,417,23,97,3640,7,8551,693,2952,2846,62,100,1258,177,314,13211,0,172663,4324,190,119048,17133,36620,16121,7,63222,13788,1092,63309,58374,683,3780,3838,66,257,11967,24072,2531,35,29702,19860,3515,14034,21,2180,226,23,7,13570,9301,38,4075,42,12218,2447,67,260,257,6305,4606,390,689,12,2832,589,619,0
Occipital Mid R.5,23,608,125,128,3125,125,9756,6650,6470,3104,935,122,1689,380,331,5580,12,133931,33200,8672,137745,179289,29323,10252,669,98510,15782,19018,62265,126889,26343,3840,4742,545,1474,30872,13498,2145,987,40039,17599,27724,19435,1528,3425,896,16,2,45339,7366,1948,4244,127,15122,5497,1001,125,411,16179,4088,1430,416,22,3123,641,490,0
Occipital Sup R.8,29,559,195,211,3153,413,11041,6962,3598,5344,1552,157,1516,922,767,8644,356,157728,34007,20763,144674,185159,25769,21633,2531,72014,26123,35903,83619,150384,25874,4098,5898,1228,1322,12496,23201,8112,3716,37189,23690,34294,26428,1928,3695,1521,49,4,17489,20233,3694,2821,536,14970,9285,2319,170,525,6070,8635,4426,711,103,3369,2373,1769,0
Fusiform R.4,57,485,563,1033,1483,1879,6824,11957,2371,10241,8563,225,2256,8202,10616,1977,2380,68835,48857,69869,87864,228049,12801,17288,23009,39578,22627,79597,39213,238596,126126,1929,4015,2114,1096,11502,11905,26514,35777,17357,20058,128268,27058,12530,2967,4137,20,30,13839,110609,51387,1243,10151,8809,27068,27899,93,2406,2633,34560,84751,2805,2109,11224,71471,73546,0
Precuneus R.4,24,433,188,88,2394,586,7413,6508,2430,1541,1061,292,663,256,121,5719,648,115458,34245,28210,108526,159790,17412,4713,3845,54031,5842,16740,52321,63370,19036,2817,8743,2832,1966,10575,7251,1054,1869,19892,7976,13872,5155,1269,4124,1769,45,42,9793,1835,1263,1278,155,4453,2068,690,428,743,2378,965,608,369,28,553,167,84,0
Frontal Inf Tri R.1,24,366,149,127,2095,319,6677,4390,1997,2536,911,162,584,499,295,5645,270,106939,25061,13053,99689,99682,16314,9585,1660,48236,10937,16454,47382,69091,14123,1936,5617,912,1425,8312,7966,3794,2003,16653,8284,14707,9417,813,3324,1458,37,16,7282,5960,1485,1067,296,5030,3314,1293,225,485,1871,2198,1512,389,106,605,777,411,0
Frontal Mid R.17,25,391,182,118,2303,531,6106,4926,1820,2550,1046,227,727,501,222,6801,657,98037,25591,19165,99830,99703,14826,11364,2938,39630,12180,20114,37687,59322,11691,1942,7024,1788,1214,7012,11215,3649,2774,12210,9420,16300,8821,921,3075,1568,48,26,5576,5401,1305,1273,404,5558,3956,1283,279,675,2106,2087,1423,692,86,934,640,219,0
Frontal Mid R.18,27,460,191,160,3093,465,6666,5861,2451,3671,1316,216,998,748,396,10258,366,113367,36362,19730,106106,116037,23714,16899,2933,50534,19374,26727,40006,84294,18007,2515,7532,1460,1214,11933,16934,5916,3287,16381,10234,25269,15224,1411,3174,1756,79,19,9809,10140,2177,2350,543,7278,6063,2163,192,792,3300,3721,2643,904,198,1537,1316,513,0
Angular R.3,14,330,16,75,2472,5,6797,452,2185,2114,38,41,821,101,220,7597,0,126796,2085,197,107847,11027,22400,11100,6,51773,10197,666,47909,43385,460,2535,1425,32,277,9343,14451,1583,21,19555,13103,1769,10454,5,1205,72,7,1,9264,6209,30,1938,22,8340,1269,24,41,86,3513,3106,206,246,0,1554,282,405,0
Occipital Mid R.6,18,373,69,84,1848,70,8096,2941,2737,2168,342,58,558,210,194,3429,9,115252,14091,4302,114782,90107,14515,7638,284,57886,11950,8313,67979,69764,7312,2809,2029,233,960,10504,7111,1201,383,28573,8987,9821,12059,260,1496,385,4,2,14490,5391,499,611,63,6217,1910,295,44,140,2309,1931,669,97,1,631,323,274,0
Occipital Sup R.3,35,757,193,402,3370,199,10380,8519,5768,7035,2342,185,4907,1088,2916,6061,48,128852,39820,12213,131498,219825,26014,19729,1627,87980,28177,37921,52131,161277,55592,3210,6694,1016,1271,21546,35366,5693,2659,34778,40353,59039,31059,3308,4623,2089,29,11,26408,39249,13188,7231,263,36307,14165,2791,227,960,28566,29221,7994,1490,125,28259,4649,15708,0
Occipital Mid L.3,57,436,533,1063,1100,1545,6340,10231,1725,10553,8090,129,1687,8500,11125,1092,1547,59288,29264,48315,87280,197155,5847,19064,17024,29596,20781,80296,41980,206031,102716,1205,2962,1709,747,5247,10057,26778,33860,13309,15233,132665,29367,12157,2349,3266,7,4,7089,119495,47555,830,9334,7761,23467,29084,53,1067,2283,32030,85631,797,3106,5973,77642,78070,0
Occipital Sup L.2,45,638,265,725,2803,392,8062,8273,3060,10433,3485,340,4343,3249,7064,5069,122,98968,38378,17571,107360,179919,18102,28945,3053,47410,27231,48138,42127,185742,67461,1987,8875,1678,1266,10021,36479,11640,7923,18271,31068,85170,34265,4343,4330,3615,127,33,10536,93379,22612,6382,1947,22239,22468,6773,447,3084,11676,49205,25664,4914,465,27030,27980,48113,0
Lingual L.2,48,587,325,803,1973,653,6636,7773,2467,10688,4001,349,4215,4989,7653,2952,471,73024,26402,24536,86680,141118,11224,23112,5638,33927,33398,46923,36590,178107,51282,1652,7387,1861,1269,7706,30057,21329,11849,13259,23458,98319,31399,4479,4531,4080,52,54,8256,96807,19733,3687,4376,17741,32636,11967,370,3067,10290,45311,44022,5336,1227,27827,41321,49497,0
Lingual L.6,51,470,341,934,1386,594,6124,6960,1834,10730,4384,218,2687,6159,9688,2016,307,59683,23936,21945,84684,125662,8157,20972,5148,29820,24604,45058,34002,185690,53994,1514,5151,943,855,6185,17054,24074,12279,11789,20903,100990,29866,5306,3108,2901,13,59,7025,116813,21875,1841,4709,12821,25313,15901,73,2222,4071,40205,56927,3386,1795,15102,58195,67458,0
Occipital Mid L.9,58,419,572,1081,917,1974,6327,10300,1589,9997,8507,161,1632,9096,11279,864,2990,52923,26548,59473,85826,197495,5141,15126,22938,26869,19770,74531,41399,205448,100144,1156,3241,2283,1094,4919,7670,26330,38070,13143,16880,133711,25838,11381,2575,3301,1,22,6897,114063,48033,620,12664,6917,24312,30509,47,1604,1629,28979,95228,1347,2690,5949,80992,78775,0
Occipital Sup L.8,52,470,366,960,1452,698,6054,7928,1848,11052,4924,167,2328,6358,10120,2011,436,58849,27535,25281,84927,139864,7992,23906,6023,29023,24689,54058,34252,191242,69830,1473,4033,1138,758,5999,15890,23216,15794,12038,19210,107903,31104,5466,2509,3242,19,8,6973,123149,27859,2051,4618,10609,24387,17470,72,1765,3668,41000,57261,1712,2227,10936,61762,71809,0
Occipital Mid R.2,56,465,523,1017,1248,1578,6675,10258,1816,10403,7853,219,2238,7802,10487,1265,1650,63010,29907,48713,92417,199064,6547,19921,17958,30580,20826,77906,42247,203916,97570,1331,4587,2405,989,5426,13623,24266,32517,13719,20010,126155,28850,11171,2920,4632,15,15,7183,111433,46934,1284,8601,9827,27015,25840,110,1997,3059,36424,78093,2078,2351,10580,68958,73217,0
Occipital Sup R.2,44,579,204,742,2343,271,7250,5683,2555,10594,2268,275,4035,3219,7486,3891,102,82160,22729,11719,96101,116057,13831,28517,1932,38227,29191,29455,36280,173285,36993,1780,6354,1122,932,8445,33258,11806,5053,14716,30545,71794,33140,1462,3956,2801,113,10,8555,101585,13098,5783,1786,19570,21873,4926,341,2619,9733,50837,24024,4191,552,24832,30730,52086,0
Insula L.1,7,81,13,8,258,6,1042,288,387,110,21,15,29,5,3,270,0,10403,831,165,11818,4830,1295,290,7,6246,296,290,5479,2903,259,170,311,21,103,1241,225,17,10,2328,181,125,410,7,233,38,1,0,1445,40,6,13,0,149,27,1,10,6,32,13,2,4,0,7,2,0,0
Insula L.3,11,62,26,29,180,11,923,284,166,232,78,4,48,45,31,196,0,8101,797,143,11870,4400,698,501,25,3056,241,534,5464,4181,462,124,74,6,42,321,363,176,29,1105,562,477,497,40,73,22,0,0,232,266,61,48,9,241,175,52,0,2,77,59,69,6,3,20,25,17,0
Insula L.6,7,27,4,17,39,0,392,26,50,106,6,2,13,8,21,25,0,3051,38,0,4601,385,86,146,0,927,66,34,2339,1559,19,39,36,0,6,76,42,22,0,209,154,43,182,0,22,4,0,0,51,168,4,0,0,63,10,0,0,1,5,30,12,4,0,5,4,15,0
Insula R.2,12,112,37,29,598,36,1286,775,776,291,106,23,60,50,28,1378,11,16910,4432,1048,14661,9538,5168,876,85,9887,648,1020,5242,9291,1504,328,544,92,92,3673,783,199,96,2958,438,866,1189,46,410,87,3,0,3705,232,74,59,14,543,234,58,19,21,264,38,70,19,3,8,22,16,0
Rolandic Oper L.2,13,189,40,38,740,45,2658,942,874,658,116,43,291,73,52,938,17,31023,2975,1372,35625,16611,4318,1498,116,13908,2358,1703,16725,13602,989,399,920,112,314,1887,2935,394,123,5661,2979,1927,2038,21,584,166,13,3,2686,899,110,424,27,1958,749,81,48,37,956,476,106,125,0,277,76,38,0
Frontal Inf Orb L.7,6,26,0,15,41,0,342,0,51,104,0,0,13,0,20,27,0,2893,0,0,3853,0,89,158,0,930,88,0,1991,1376,0,32,0,0,0,82,45,0,0,204,124,0,181,0,11,0,0,0,52,171,0,1,0,64,0,0,0,0,5,37,0,0,0,5,0,15,0
Rolandic Oper R.2,8,121,11,17,444,2,1561,291,634,300,21,15,113,18,15,546,0,16214,789,68,18843,4759,2939,861,1,9519,993,285,7243,5108,255,216,341,6,116,1397,1101,82,8,4049,1105,427,942,3,320,37,1,1,2342,278,11,95,0,891,195,12,10,15,394,136,18,18,0,52,11,6,0
Temporal Pole Sup R.3,6,26,0,15,41,0,342,0,51,104,0,0,13,0,20,27,0,2893,0,0,3853,0,89,158,0,930,88,0,1991,1376,0,32,0,0,0,82,45,0,0,204,124,0,181,0,11,0,0,0,52,171,0,1,0,64,0,0,0,0,5,37,0,0,0,5,0,15,0
Insula R.7,8,46,8,20,135,0,556,99,118,159,16,2,30,16,24,200,0,5274,316,0,6519,1093,484,328,0,2201,175,81,3054,2515,121,83,36,0,7,278,248,57,0,567,208,164,341,3,26,7,0,0,176,214,11,16,0,122,84,6,0,1,33,45,23,4,0,9,11,16,0
Putamen R.3,12,76,48,18,179,79,847,570,147,164,110,21,30,23,8,161,54,7637,1242,1306,9773,7340,570,308,199,2064,223,951,4881,3020,624,105,361,108,78,198,223,59,91,800,275,387,248,51,155,57,1,0,133,90,44,17,6,110,47,28,10,27,34,32,18,0,0,7,3,1,0
Putamen R.4,10,63,30,15,170,33,751,330,112,141,62,12,36,17,8,169,12,7595,824,487,8545,4568,497,237,70,1811,305,520,4391,1942,270,92,252,44,26,171,299,53,37,590,401,313,198,23,82,13,1,0,82,103,28,32,6,102,39,15,4,24,41,33,14,0,0,16,3,2,0
Insula L.5,9,87,16,20,266,10,1090,236,193,294,32,11,72,18,24,320,2,10783,572,187,13755,3531,844,660,13,3150,930,408,6039,3836,144,162,143,18,51,289,667,114,24,1238,953,289,575,0,88,31,0,0,235,398,30,67,2,312,119,2,3,12,82,144,24,7,0,37,13,16,0
Insula R.5,10,85,20,25,232,12,945,274,187,339,44,13,63,36,28,253,2,9085,595,204,12106,3465,754,730,17,2905,983,533,5307,4280,221,162,191,18,20,326,524,200,34,1015,798,471,649,11,89,51,2,0,233,458,24,54,8,260,149,14,3,19,70,135,62,9,0,31,21,17,0
Calcarine R.3,16,337,37,83,702,8,7054,1337,3501,1722,145,125,873,204,203,160,0,62056,1830,339,78324,33236,4826,1971,7,55033,5779,2081,50554,47102,2424,1540,2818,79,1124,7882,4375,810,73,37955,13192,6144,12066,63,3988,525,11,2,24723,3797,160,528,17,11268,2583,249,381,354,6174,2469,495,594,35,1363,450,271,0
Calcarine L.1,47,553,307,774,1702,486,6580,5970,1856,9530,4067,555,4414,4223,7439,2169,64,63966,13438,12405,99963,95234,7126,18936,4278,26536,24278,41345,34773,142944,35979,1175,11000,1698,1848,3852,30637,15777,10336,8079,34285,74743,20724,5316,5866,5138,37,253,3408,90945,23865,4352,2236,20455,26557,10794,593,5126,9654,42691,35273,8600,936,29275,36445,48822,0
Calcarine L.3,45,600,284,706,2296,349,6659,5865,2174,9163,3800,568,5118,3565,6476,3586,81,72835,16846,9233,102821,92075,10924,20366,2539,30014,23725,40500,33698,136355,30994,1199,11147,1910,1563,5429,41225,12987,7830,8275,34338,71133,21085,5781,6232,4956,128,134,3670,79085,22304,7455,1426,22477,26740,9875,669,5064,12881,43985,29076,8607,751,34686,28358,40974,0
Occipital Mid L.5,48,722,455,673,2740,1272,8778,12426,3384,9300,6587,737,5367,3940,5497,3960,1015,102624,43887,45484,118552,249752,17234,22369,13888,40969,25477,85096,53479,183021,92742,1522,14986,6368,2347,7300,39869,15968,22285,16587,33472,108314,26612,12895,8158,8169,83,131,9547,65274,37608,5967,3119,27372,32218,13393,1477,5329,19234,38417,32879,9962,593,34677,25371,31534,0
Occipital Mid L.11,39,620,145,596,2604,37,7105,3434,2694,9128,1531,191,5308,2192,5379,4359,0,86074,10217,1028,103548,54613,14355,21840,98,34132,30608,17316,37002,132324,12757,1584,4303,215,812,6688,46046,10740,844,10901,37873,43369,24162,1548,3908,1654,60,5,5983,72856,7960,8966,292,26297,22772,4058,289,1383,17972,48742,15044,3365,604,34590,18286,33517,0
Calcarine R.1,44,635,285,661,2393,368,6855,6354,2563,9443,3852,442,5312,3162,5862,3846,74,75923,17481,10074,102487,100368,12136,20909,2813,31440,30107,44876,35779,138395,32482,1181,9109,1917,1895,4900,44757,13116,7994,9856,32693,69904,22828,6195,6239,5593,44,39,5721,75686,23273,7092,1172,24486,28488,8632,585,3188,16627,48181,24455,5981,650,34548,24679,35814,0
Calcarine R.2,14,325,24,67,936,5,6016,946,3616,1557,72,84,777,129,158,580,0,56601,1879,216,71735,21960,8039,2342,5,53999,6136,1107,40245,37238,1147,1656,1998,55,765,11343,5253,502,32,32355,9472,4255,12234,16,2770,276,8,0,26788,3197,67,750,13,10059,1823,93,218,228,6175,2305,267,356,22,1112,270,216,0
Lingual R.6,49,454,258,918,1280,295,5943,4744,1091,10948,2885,206,2844,5471,9773,1711,72,56424,11243,7347,88442,78786,4149,21302,1879,15863,29504,27385,38982,167889,29702,939,4317,765,637,1761,21315,21513,5974,6121,25824,80764,20285,3375,2780,2686,30,37,1605,125542,11915,2474,3550,10626,26361,10917,74,2219,3030,45332,45925,3047,1768,14961,57143,69358,0
Occipital Mid R.7,55,417,478,1007,812,1313,6206,7337,980,9849,6823,213,2453,7749,10350,612,1337,50969,11768,29002,92783,133986,2245,14284,14298,13836,20963,58381,45312,178088,56156,483,3895,2047,1154,1169,13707,25242,25425,6805,24088,104732,17645,9307,2857,3534,4,24,1465,109994,37219,1096,8907,8929,28630,24442,67,2095,2642,36335,77581,2822,2153,13169,69072,71314,0
Occipital Sup R.6,19,511,44,127,2270,5,6882,1640,5614,2644,221,209,2248,291,452,4035,0,80109,5170,168,89084,27773,23159,7026,3,69585,8846,2880,34700,50571,2813,2254,4141,89,1014,21002,19163,1262,61,31624,17788,9221,14009,130,5232,759,58,6,38270,7546,407,3441,13,23505,5072,355,961,663,20770,6390,957,1575,28,6449,910,1012,0
Occipital Sup L.4,40,538,88,692,2176,18,6692,2046,2055,10386,560,168,4107,2170,7132,3637,0,77831,6720,488,94563,33912,11358,27145,30,27369,28198,6787,36405,147349,5592,1235,3868,94,457,5591,36429,8761,293,8755,33274,37414,27252,314,3357,1042,57,1,3969,104503,1313,5925,313,21568,16434,1674,235,1784,10803,53661,11531,3109,559,25226,25206,50157,0
Cuneus L.3,44,480,145,801,1541,54,6242,2946,1645,10906,1228,150,3244,3472,8490,2047,0,62817,7830,1466,91837,48558,6902,25118,169,22847,27020,14141,35874,158778,12088,997,3425,132,532,3747,24805,14886,1094,7690,28892,55672,27297,898,2983,1406,23,1,3030,119666,3922,3193,782,17482,19448,4636,124,1823,7147,50582,23192,2518,1186,18357,39256,60616,0
Calcarine L.5,38,609,155,548,1864,150,7663,4041,3158,7564,1518,463,5001,2094,4674,1889,33,71928,11053,4894,112672,67758,9322,14268,870,42687,21990,16299,35409,110550,20210,1401,9706,1012,1655,7490,29981,7965,2532,15776,46851,43162,19574,1034,7107,2737,22,107,9466,59177,7063,4268,846,32144,18515,3279,1008,3280,20454,33932,14443,7025,249,32905,15890,27576,0
