id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Occipital Inf R.4,27,366,158,193,1247,299,3143,3338,1818,3122,1115,189,1339,823,688,1588,180,24071,8444,8009,22726,40550,7286,7340,1683,14756,8423,14501,11356,38186,9072,641,3130,1013,1167,4911,11061,5010,2551,7482,7131,16881,11749,1026,2527,1577,24,15,5937,10331,2289,1666,539,9528,7533,1803,203,645,4759,6604,3715,1019,79,3368,2116,1569,0
Lingual R.2,7,85,6,15,132,0,1482,97,436,175,9,22,97,12,14,46,0,9136,100,0,15039,1802,453,147,0,7000,234,73,9603,3119,65,348,460,0,67,728,328,37,0,4439,1330,121,568,1,328,36,3,0,1231,151,4,45,0,700,96,4,47,19,328,96,12,41,0,56,8,6,0
Calcarine R.2,17,346,38,98,1825,18,2894,1046,2252,1812,156,128,1211,204,302,3846,0,33163,3857,533,20380,11646,14307,5346,40,21431,5820,2170,8294,19325,1221,715,2560,153,399,8864,12159,939,146,7018,6390,4813,6929,41,2078,362,44,6,7439,4564,270,2899,26,8523,2762,164,269,395,6204,3749,510,766,21,2709,600,562,0
Occipital Sup R.4,31,335,153,312,964,151,3098,2952,1434,4022,1287,104,1434,1410,1647,1149,25,21328,7403,3590,22442,35409,5347,8290,768,12710,8276,13258,9054,47199,10924,482,1656,390,699,3585,9485,5437,1892,5123,8859,25784,12162,1759,1971,993,11,0,3747,20911,3259,1395,700,8952,8786,2710,119,567,4296,10710,8483,839,157,4402,6237,5475,0
Occipital Sup R.5,34,329,204,357,806,322,3008,3642,1343,4223,1842,146,1350,1878,1942,782,143,18722,7900,7522,20893,43582,4168,8101,2036,11600,7688,17731,8607,49947,14913,385,2188,892,744,2853,7619,6371,3952,4995,8487,32632,12438,2559,2101,1511,13,8,3308,23390,4838,909,1386,8263,9502,4111,221,847,4088,10840,12154,1087,216,3953,8357,6624,0
Calcarine R.6,29,375,127,279,1164,104,3146,2853,1549,4029,1004,140,1669,1109,1437,1664,10,23171,6930,3169,21873,35327,5785,8865,500,13861,11740,11047,8426,41414,9714,542,2587,368,766,3923,11951,4622,1272,4975,9841,23072,11554,1110,2329,1152,1,11,3534,19838,2617,1590,392,9882,8686,2060,151,687,4792,10915,6149,1177,103,5391,4778,4760,0
Occipital Sup L.4,25,304,77,223,670,51,3598,1663,1540,3089,436,117,1155,746,1067,428,2,25183,2957,1321,25559,22731,2959,4836,165,17454,7975,4454,12913,41839,4710,579,1818,291,396,3091,6105,2903,468,8691,11141,12508,9936,385,2216,794,19,8,5025,14749,648,693,316,8388,5622,724,311,450,4118,7071,3394,907,39,3202,3302,3207,0
Temporal Inf L.12,16,140,56,64,305,41,1807,994,631,752,249,8,169,163,107,296,5,12116,2265,970,16839,16101,1751,1212,119,8534,1374,2875,9439,13890,2267,346,104,33,53,1788,940,522,231,4416,1776,3040,2504,192,214,46,0,0,2120,1440,273,61,44,1305,504,286,1,11,453,517,378,19,14,131,186,92,0
Temporal Inf R.11,18,184,80,73,466,123,2270,1527,977,957,348,49,273,215,130,504,77,15618,3748,2977,20500,23110,2922,1864,434,12464,1863,4133,11772,18965,3126,524,879,315,211,3193,1666,766,572,5938,2483,4672,3872,209,721,207,0,5,3673,1857,375,162,97,2342,1006,347,76,84,985,771,553,121,7,243,267,122,0
Occipital Sup L.2,23,286,82,171,744,64,3711,1870,1481,2490,535,66,900,460,712,620,4,26646,4495,2078,28019,29936,4058,4546,288,17373,5848,6426,15443,38539,5861,709,1268,190,713,3023,5305,2144,596,10469,9347,9747,9332,331,1644,548,7,0,5104,9883,1434,686,92,6643,3236,720,70,225,3392,5547,1866,318,28,2107,1522,1974,0
Occipital Mid L.5,21,306,72,138,938,75,3642,1749,1584,2223,405,79,995,333,517,904,18,29804,4251,2433,27429,27956,5047,4093,318,18500,6552,5254,14553,31838,4114,680,1637,241,723,3557,6944,1931,523,10417,8998,7810,8802,178,1696,553,9,3,5243,7147,966,1263,119,6634,3170,339,75,258,3788,4940,1320,323,18,2388,862,1324,0
Occipital Sup R.2,26,335,110,215,1283,90,3323,2734,1804,3191,813,78,1147,744,953,2287,8,25893,10981,3023,27740,36991,9218,7991,362,15936,6824,10745,11782,45767,10177,698,1541,263,393,6230,9467,2932,1106,7170,7157,16873,11796,776,1672,677,7,0,6010,13630,2142,1261,208,8484,5485,1444,86,302,4535,7115,3345,508,62,2960,2778,2719,0
Occipital Mid R.3,21,333,62,148,1328,50,3391,1682,1799,2564,323,92,1115,382,575,2272,5,28857,6108,1774,26842,24540,9130,6547,170,17124,8285,4510,12644,32422,3964,748,1906,188,681,5625,9741,2069,408,8835,7526,8593,9964,128,1870,632,12,1,5977,8901,646,1424,132,7949,4083,382,117,295,4345,5455,1444,503,17,2742,1176,1477,0
Temporal Mid R.6,14,258,40,51,1331,34,2756,1214,1755,1092,139,50,474,100,91,3074,6,28362,5450,1341,21683,18445,11378,3638,93,18053,3708,2655,11725,17713,1555,835,1228,112,285,7493,5710,582,145,7985,3222,3330,4847,40,1075,190,4,0,7017,1913,154,783,19,4764,1012,102,60,92,2402,1120,227,140,8,615,104,103,0
Temporal Mid L.11,10,92,20,25,183,12,1066,348,268,286,43,10,87,38,27,128,2,6596,569,287,12093,5686,447,374,16,3920,680,453,5251,4449,346,176,153,18,61,455,500,111,37,1540,612,632,565,6,112,30,1,0,512,319,26,49,7,401,204,23,2,9,127,129,47,21,1,52,32,13,0
Caudate L.1,10,24,26,19,10,17,206,117,15,65,68,6,11,21,14,2,0,722,48,97,2141,1098,8,15,44,148,45,204,590,682,155,10,42,16,9,3,20,33,26,73,68,116,35,36,18,22,0,0,3,54,42,0,5,11,15,19,1,4,3,12,28,6,1,2,4,5,0
Putamen L.2,5,38,6,4,77,0,387,78,93,46,9,7,7,0,1,45,0,2763,130,0,3695,951,231,71,0,1246,63,85,1491,715,51,87,79,0,23,138,51,0,0,553,53,15,115,3,44,17,0,0,158,14,2,1,0,37,0,0,1,2,4,4,0,0,0,0,0,0,0
Putamen L.4,8,33,17,11,45,14,242,143,47,62,24,4,9,12,6,17,4,1241,187,178,2099,1358,87,65,15,440,42,135,660,685,109,32,32,8,3,39,37,22,24,183,30,101,92,0,17,5,0,0,42,40,12,2,0,22,9,1,0,3,0,6,4,7,3,2,7,0,0
Thalamus L.4,6,22,5,10,17,0,208,40,22,54,10,3,5,0,10,3,0,1067,36,0,1911,547,17,28,0,225,64,42,743,460,48,20,26,0,5,16,6,0,0,91,37,5,46,0,15,12,0,0,5,66,10,1,0,8,0,0,0,0,3,15,0,0,0,0,0,5,0
Caudate L.2,6,22,4,11,22,0,117,24,17,56,2,3,12,12,6,3,0,387,17,0,1307,121,27,33,0,76,69,5,253,312,6,17,38,0,0,2,46,26,0,38,68,65,44,0,6,1,0,0,9,32,0,0,0,5,9,1,0,3,6,14,4,7,3,2,7,0,0
Caudate R.1,10,33,27,18,37,21,281,171,36,72,66,10,17,21,12,20,4,1399,174,155,3001,1717,76,37,42,416,50,246,861,895,235,20,83,30,8,20,68,31,42,190,79,155,72,35,27,31,0,0,29,46,34,3,5,20,32,12,2,5,6,9,28,11,2,2,1,5,0
Thalamus R.4,6,33,5,10,75,0,334,93,85,54,10,4,5,0,10,69,0,2550,282,0,3025,1359,327,28,0,1220,65,38,1181,722,154,82,64,0,4,156,6,0,0,537,37,5,46,0,19,16,0,0,149,66,10,1,0,8,0,0,1,0,3,15,0,0,0,0,0,5,0
Caudate R.3,6,28,5,10,42,0,155,42,37,58,4,5,15,12,4,16,0,772,43,0,1683,313,81,49,0,363,69,20,366,452,20,34,54,0,3,29,70,28,0,130,43,92,91,0,7,0,0,0,35,24,0,5,0,8,12,3,0,4,6,4,6,12,3,4,3,0,0
Putamen R.4,6,25,7,8,35,2,208,45,31,52,8,4,10,6,4,11,0,1073,52,18,1878,473,76,65,0,361,73,48,585,509,12,22,32,3,0,26,38,15,6,162,47,47,72,0,15,4,0,0,28,32,4,1,0,17,5,0,1,3,2,7,0,6,1,2,4,0,0
Frontal Inf Orb L.2,8,55,18,10,81,18,221,245,110,64,20,7,31,14,4,13,9,963,346,331,1805,1692,181,66,13,470,104,98,316,854,155,10,58,23,9,129,68,18,20,101,89,224,80,3,33,2,0,1,124,22,4,25,8,50,36,0,2,2,46,17,10,11,0,6,3,0,0
Temporal Mid L.1,13,117,42,36,261,39,1049,738,269,424,140,16,105,65,42,191,9,6597,1541,991,10740,9796,650,619,101,2836,1096,1566,3855,5359,1248,155,264,44,67,424,681,239,142,925,602,1205,723,78,194,67,2,0,295,525,113,53,10,472,291,77,2,21,107,206,109,32,0,53,53,23,0
Frontal Mid L.6,11,81,34,21,169,33,774,476,147,246,88,9,35,31,13,134,6,5443,932,653,7238,6038,401,458,80,1725,629,937,1679,3045,614,147,143,26,32,222,209,176,78,545,275,485,392,40,92,38,0,0,118,179,42,12,2,164,83,35,4,8,26,52,32,7,3,3,9,3,0
Frontal Mid Orb L.2,11,60,32,23,82,27,305,370,106,136,83,5,42,41,14,23,6,1444,513,451,2897,2671,153,118,52,520,164,460,568,1492,567,16,57,14,29,118,122,75,75,129,158,501,136,41,22,18,0,0,114,68,40,19,13,76,76,47,1,5,59,44,32,6,6,11,16,2,0
Frontal Mid Orb R.1,12,67,40,26,125,47,663,444,111,205,105,7,37,49,19,70,15,4847,829,750,5574,5559,417,295,124,1558,408,806,2443,2939,586,100,65,27,21,133,189,127,95,778,185,619,311,42,42,25,0,1,128,171,58,12,20,104,82,56,0,5,13,48,53,9,6,13,22,4,0
Temporal Mid R.1,10,106,19,26,316,4,1063,422,301,310,53,14,97,34,29,314,0,8113,1237,140,11603,6704,1150,491,4,3602,776,571,4531,4452,673,239,277,14,39,650,717,97,20,1434,644,693,586,23,115,47,1,0,478,352,39,79,0,359,186,32,7,16,137,149,50,25,0,52,27,15,0
Frontal Sup L.3,8,63,15,13,131,5,476,219,104,98,30,14,48,15,6,79,0,3224,438,93,3684,2598,292,95,5,967,169,199,1037,1155,235,76,165,19,18,120,223,30,15,283,199,232,79,10,66,23,0,0,68,39,11,24,0,115,55,13,5,14,53,22,11,18,2,18,2,1,0
Frontal Sup L.4,12,69,42,24,88,42,473,442,109,157,129,24,56,36,13,24,4,2194,500,603,3244,4227,158,127,124,754,193,764,946,1795,646,41,214,79,21,85,158,56,109,291,272,533,165,88,107,77,0,0,91,81,65,23,5,136,106,59,8,33,57,42,30,26,2,17,7,2,0
Frontal Mid L.15,17,169,85,51,578,170,1618,1517,357,693,309,73,174,147,54,922,133,16288,4575,4025,18179,20084,1626,1713,625,5320,2103,3780,4720,9824,2477,314,1456,414,280,766,1488,683,487,1202,1121,3098,1057,180,573,341,12,4,423,702,212,221,111,635,625,239,39,164,206,352,268,78,16,104,80,29,0
Frontal Mid R.5,21,163,146,64,476,446,1653,2146,317,744,614,48,137,208,62,812,640,14606,5836,9369,17079,27657,1323,1622,2026,3882,2060,6555,4943,12017,4239,420,935,463,202,400,1166,970,1244,1361,1089,3868,1285,461,352,251,0,0,383,830,458,183,172,466,577,463,23,105,101,281,368,40,32,77,97,24,0
Frontal Mid R.6,12,117,42,24,418,55,1030,765,240,320,106,27,74,43,16,777,24,10100,2520,1423,10403,9637,1262,801,143,2851,1055,1299,2425,4465,922,233,536,108,61,439,722,210,85,759,492,841,493,54,176,89,5,0,261,207,49,90,28,231,235,39,15,27,70,81,57,29,0,23,13,3,0
Frontal Sup R.4,9,67,18,18,156,7,499,268,129,168,39,12,38,27,11,203,0,3513,669,134,4226,3016,431,285,8,1253,316,328,1054,1847,315,92,112,23,10,222,166,66,23,313,188,408,242,13,63,25,0,0,105,130,15,29,3,98,59,25,8,12,45,34,25,16,3,7,9,2,0
Frontal Sup R.5,10,74,28,17,168,23,515,405,144,161,68,13,37,19,10,211,2,3557,904,498,3972,4236,439,296,54,1236,265,585,1031,1946,455,96,137,39,26,235,173,30,42,339,168,414,243,34,79,34,0,0,136,109,32,24,3,123,56,17,4,15,35,39,18,6,0,4,6,2,0
Frontal Mid Orb L.1,12,62,34,32,70,28,236,337,86,187,102,15,64,52,38,14,5,917,342,377,1493,2169,119,122,64,297,247,546,329,1223,504,22,138,46,20,44,182,72,96,134,96,563,191,42,53,63,0,0,59,201,79,18,8,101,130,52,4,16,58,110,89,17,0,48,33,27,0
Frontal Mid Orb L.3,6,42,7,8,52,2,255,83,78,73,8,6,21,6,4,5,0,973,95,28,1404,752,94,55,1,467,181,68,371,522,39,29,54,6,14,74,73,16,4,215,93,65,116,0,41,12,0,0,60,31,2,4,0,57,25,1,2,1,27,22,6,4,0,4,0,1,0
Frontal Mid Orb R.3,12,55,40,26,116,51,566,406,106,141,95,6,23,57,17,120,25,4485,910,808,4327,5155,494,145,108,1445,128,541,1933,2302,583,102,104,30,15,149,138,73,118,771,129,490,196,25,17,15,0,0,134,99,38,4,25,48,71,67,3,5,14,22,55,8,6,6,26,2,0
Frontal Inf Orb L.4,7,38,9,12,54,2,296,93,38,77,13,3,26,13,7,31,0,1403,114,28,1921,1048,64,57,1,317,120,67,733,756,62,12,24,4,3,14,100,21,5,193,123,135,61,2,8,3,1,0,22,48,3,16,1,37,36,6,0,1,12,21,11,6,0,8,5,1,0
Frontal Sup Orb L.1,14,35,40,51,31,33,182,246,35,153,142,2,26,97,92,7,0,514,237,326,1028,1461,28,83,111,196,83,408,269,1092,545,16,16,6,14,26,65,73,107,86,91,590,120,70,23,11,0,0,13,285,155,5,34,46,62,70,0,3,9,85,241,4,0,10,118,95,0
Frontal Sup Orb L.3,14,35,40,51,31,33,182,246,35,153,142,2,26,97,92,7,0,514,237,326,1028,1461,28,83,111,196,83,408,269,1092,545,16,16,6,14,26,65,73,107,86,91,590,120,70,23,11,0,0,13,285,155,5,34,46,62,70,0,3,9,85,241,4,0,10,118,95,0
Frontal Inf Orb R.3,7,38,9,12,63,4,253,86,36,76,9,6,27,15,7,35,0,1313,115,51,2455,782,73,64,3,338,118,48,542,661,39,16,55,7,3,36,120,25,6,91,127,118,45,0,16,6,1,0,19,48,0,17,4,43,44,3,1,4,8,18,12,10,0,10,6,1,0
Frontal Mid L.16,21,181,133,77,535,365,2050,2128,369,950,584,92,179,264,117,665,496,19108,5611,7974,22788,30895,1498,2268,1547,5839,2381,6623,7107,15258,4401,416,1749,759,352,671,1366,1135,1291,1833,1613,4786,1562,353,721,529,4,0,468,1555,594,199,201,631,804,492,43,243,167,549,658,100,28,103,223,102,0
Frontal Mid Orb R.2,8,56,14,14,72,7,245,188,116,100,23,9,43,17,9,17,1,1159,225,127,1538,1454,149,82,7,591,158,140,366,846,163,21,82,18,17,112,123,29,13,138,88,215,124,4,50,20,0,0,107,61,9,8,4,109,59,9,5,5,69,27,14,11,0,24,7,2,0
Frontal Mid Orb R.4,7,53,13,8,96,8,279,188,109,66,16,8,24,9,2,47,2,1497,340,147,1926,1579,239,66,5,602,100,118,484,746,121,25,82,21,30,133,81,13,12,181,75,144,103,3,42,7,0,0,101,16,2,17,2,69,36,4,2,6,34,8,4,4,0,3,1,0,0
Precentral L.2,12,150,20,46,685,16,1697,494,449,828,36,28,136,80,88,1403,5,21194,2412,514,19250,7530,2990,2792,18,6620,3417,474,6368,11194,579,351,726,63,73,1438,1422,596,38,1636,1154,1591,1680,0,550,82,4,0,836,1673,24,174,50,660,354,15,28,95,179,599,110,30,2,70,137,96,0
Precentral L.5,19,309,99,72,1748,148,3624,3006,1314,1456,530,110,440,179,112,4410,46,51482,15845,6091,39318,54114,11570,5554,733,18563,6529,9547,17348,29926,7684,1276,3135,621,567,4577,6137,1229,650,7502,3443,7359,4787,610,1441,640,14,2,3697,2229,682,803,68,2699,1413,394,93,267,1094,1006,440,177,9,399,153,91,0
Frontal Inf Oper R.1,24,233,178,98,877,571,2445,3346,562,1225,904,147,247,395,154,1433,845,26633,11834,15289,28347,48584,2864,3272,3093,8323,3139,10245,9622,20924,8357,473,3134,1310,479,1195,2257,1455,1838,2423,1757,8698,2094,878,1081,1026,13,18,841,2060,972,335,587,876,977,769,163,466,258,680,1156,96,52,183,319,117,0
Parietal Sup L.9,23,286,150,103,1103,363,3079,3549,948,1693,857,96,429,347,204,2113,359,31968,12644,11989,35087,55892,5701,5360,1960,12961,6346,12873,11573,30812,9791,754,2017,798,420,2776,4053,1768,1744,4446,3305,9996,5015,796,991,636,8,0,1995,3959,1273,438,160,2345,1887,871,69,258,723,1210,987,200,25,469,450,230,0
Frontal Inf Tri R.6,14,151,46,45,661,68,1542,923,304,648,113,47,149,122,61,1311,30,17582,3834,1875,17441,12411,2036,1960,193,4106,2035,1098,4847,9118,1136,386,1069,213,167,573,1390,726,95,1096,1138,2400,905,55,478,116,5,0,250,931,40,281,147,465,504,36,25,130,181,356,255,46,1,89,110,39,0
Precentral R.14,26,293,228,97,1356,920,3116,4947,908,1334,1172,203,319,368,140,3066,1853,37563,21942,27983,36769,74881,6527,4088,5293,12792,3737,15366,13364,29153,12686,790,4853,2272,728,2752,3436,1158,2602,3669,2044,10555,2965,1210,1675,1367,18,15,1670,1949,1269,520,560,1469,1138,752,267,623,556,720,1015,120,27,231,270,99,0
Postcentral L.6,19,252,80,91,963,112,3884,2341,1392,1443,364,58,318,296,197,1685,44,40698,9566,5143,38277,47392,6208,3670,449,23082,4193,5104,19895,36817,5992,1495,1556,279,386,4660,2547,1205,526,10790,4044,8256,5786,216,1118,335,9,1,5335,3238,423,290,192,2401,1452,444,59,182,1083,1050,853,115,28,260,464,237,0
Parietal Inf L.8,24,295,132,144,1313,192,4193,3029,1320,2520,886,76,542,556,390,2726,84,46993,12300,5909,45154,55030,8427,8593,970,19095,7867,14017,23540,50358,9435,1236,1928,434,454,3262,6441,3420,1451,10348,5715,13650,10261,1040,1185,663,9,2,4185,7577,1616,812,305,3566,3052,1346,54,248,1355,2737,2064,218,115,632,1015,620,0
Precentral R.8,15,205,66,39,987,98,3069,1638,789,696,250,49,219,64,43,1712,48,40618,7324,3217,33536,32536,5809,2272,372,13534,2644,3972,15498,16979,2857,1004,1639,262,335,1867,2381,491,217,6156,2322,2620,2326,206,662,188,1,0,2155,738,234,427,23,1092,444,84,47,76,441,357,128,60,0,159,29,24,0
Parietal Inf L.1,25,341,177,123,1687,459,3810,4367,1220,2323,1130,124,623,434,277,3814,422,47538,19536,15137,39707,71745,9581,8140,2838,16342,9136,19501,16952,42947,12661,1560,2827,994,552,3431,8386,2862,2541,7646,4639,13456,7235,1230,1179,1033,15,11,3163,5706,1873,1182,193,3292,3183,1099,56,328,1250,2247,1365,291,27,820,696,366,0
Parietal Sup L.2,20,262,86,104,1132,103,3535,2030,989,1902,451,69,454,337,249,2470,38,38906,7197,3213,46201,37428,6043,6390,360,15072,6686,7342,18116,33826,5274,882,1909,235,270,2628,5619,2448,750,6133,4214,7190,6321,344,859,457,15,6,2292,5135,628,554,129,2704,2209,589,33,200,943,1764,1009,253,34,572,630,334,0
Parietal Inf L.7,19,233,63,108,939,61,3064,1323,814,1991,279,51,389,330,299,1688,19,33100,4263,1739,38059,22497,4850,6719,182,12354,7357,3995,13728,30567,2763,743,1290,170,183,2210,4574,2732,393,4820,3844,5974,6470,126,803,293,4,7,1875,6501,349,325,143,2342,1916,391,28,159,710,1983,981,168,34,451,789,469,0
Parietal Inf R.4,27,292,178,173,1015,415,3922,3562,1096,2860,1205,92,493,795,510,1390,403,35679,11389,11878,45137,59899,4775,7780,2343,15860,9692,17250,20127,52445,11763,1430,2287,682,533,2889,4875,6036,2888,7840,5119,15214,9965,1414,1310,918,8,9,3020,9724,2032,421,774,3201,3774,1586,68,306,949,2850,3534,247,106,613,1603,867,0
Precentral R.10,20,222,97,93,691,131,3190,2225,832,1205,542,75,319,269,198,796,39,28222,7352,4526,33467,42209,3258,2386,613,12323,2759,6708,16675,26398,6551,794,1447,330,317,1940,2036,739,766,5978,3611,6583,3455,513,908,512,3,4,2002,2635,829,291,79,1857,1269,570,62,211,686,926,777,165,16,311,406,237,0
Postcentral L.1,16,191,41,79,581,15,3128,1081,887,1216,167,35,249,195,183,702,2,31481,3201,512,33265,23920,2998,2584,30,16420,3355,2423,17585,26120,2404,728,756,89,82,2143,2009,744,95,6994,2922,4877,4737,83,529,153,9,5,2885,2990,204,220,32,1687,844,243,39,109,519,967,491,91,38,211,362,240,0
Postcentral L.4,16,186,42,78,537,8,2911,1103,780,1075,192,27,279,180,180,473,0,26825,3329,292,31016,23544,2474,2048,9,13022,2682,2414,15602,22506,2889,746,616,29,52,1862,1727,498,69,5690,3331,4415,3333,133,378,163,2,0,2111,2623,274,305,17,1698,944,267,15,95,635,907,452,68,25,270,341,233,0
Postcentral R.4,17,206,53,83,674,26,3245,1447,940,1195,250,37,290,217,187,725,1,32760,4962,972,32237,31760,3777,2555,66,16030,2781,3510,17144,26561,3937,920,783,103,95,2324,2162,651,192,7610,3324,5639,4294,170,538,181,0,0,2920,2766,337,320,36,1820,1022,352,30,124,677,960,589,97,31,265,366,240,0
Postcentral R.6,17,234,56,80,878,57,3545,1790,1387,1334,227,35,275,215,181,1354,22,36786,7243,2658,34713,37315,5790,3383,180,23005,3994,3618,17277,32799,4378,1464,870,144,241,4811,2358,804,238,10604,3093,6387,5793,108,666,151,2,1,5611,3143,279,236,112,2272,1098,254,15,120,982,974,565,62,8,216,383,231,0
Frontal Mid R.17,16,153,72,48,530,140,1589,1285,321,650,222,53,127,144,54,827,137,15794,4098,3421,17790,18276,1737,1722,376,4464,1996,2726,4829,9473,1875,423,1076,336,146,540,1095,662,392,1411,1040,2643,999,94,408,192,1,6,361,794,127,160,128,419,522,160,33,105,129,304,273,56,11,54,93,29,0
Frontal Mid R.18,20,188,118,72,624,300,1907,2113,448,973,481,65,178,262,97,878,372,18583,6623,7560,21778,28674,1978,2456,1152,6508,3125,5699,6101,14922,4113,338,1324,501,355,915,1517,1311,1026,1808,1445,5303,1655,311,632,380,0,0,626,1526,374,170,282,668,795,431,31,167,267,473,593,68,23,79,221,60,0
Frontal Inf Oper R.2,6,72,2,13,338,0,924,38,170,210,1,1,55,6,13,734,0,11798,132,0,10404,555,1306,762,0,2589,616,11,2743,2816,13,399,19,0,14,282,555,60,0,823,542,85,402,0,66,1,0,0,174,187,0,116,0,211,29,0,0,0,75,110,3,3,0,25,6,6,0
Parietal Inf R.1,22,302,148,83,1391,377,3182,3777,1020,1561,788,84,418,253,122,3009,406,38267,16279,13194,36065,60680,6820,4945,1945,14391,6732,13795,13422,28815,9322,1005,2038,656,504,2939,5194,1583,1536,4871,3156,8997,4165,822,884,616,19,0,2082,2481,942,691,113,2269,1631,660,34,199,913,1003,576,112,11,416,208,96,0
Frontal Mid R.1,7,88,4,17,462,0,1080,86,187,280,4,2,79,12,19,1164,0,14639,410,0,11786,1309,1607,1049,0,2618,926,62,3297,3553,41,441,57,0,5,289,903,86,0,931,824,188,482,1,86,4,0,0,168,295,0,188,0,266,82,0,0,2,88,155,12,4,0,46,12,10,0
Angular R.4,22,271,128,103,1038,243,2901,2997,792,1712,742,86,405,347,208,1764,147,30577,10681,7975,33409,46627,4427,5144,1274,10805,6408,11207,11516,26868,8243,617,2118,504,341,1903,3841,1921,1320,3331,3757,9602,4075,734,844,640,1,3,1300,3791,1088,391,161,2059,1753,844,62,292,708,1305,1022,132,36,447,457,232,0
Occipital Sup R.8,25,310,176,124,1250,467,3786,4259,1129,2081,1102,99,451,443,288,2515,500,39048,15632,16414,46837,73726,6600,6636,2767,16001,6265,17384,17546,41788,13408,957,2641,809,512,3006,4883,2511,2519,6366,4082,11973,7003,1125,1093,793,20,4,2480,5343,1877,517,221,2603,2205,1056,61,333,912,1893,1429,174,38,477,721,397,0
Temporal Inf L.3,3,23,1,2,44,0,160,11,57,23,0,1,5,1,0,14,0,924,21,0,1110,102,131,18,0,477,56,0,347,167,0,23,6,0,2,74,42,6,0,140,26,8,59,0,6,0,0,0,66,0,0,1,0,19,3,0,0,0,3,0,0,1,0,0,0,0,0
Temporal Inf R.2,4,25,2,4,33,0,185,15,52,38,1,1,10,2,1,3,0,772,17,0,1225,127,72,31,0,420,76,12,440,280,0,18,6,0,2,53,40,9,0,160,56,8,68,0,12,1,0,0,47,9,0,5,0,35,8,0,0,0,11,6,1,1,0,1,0,0,0
Parietal Inf L.4,14,238,21,70,1428,6,3156,520,1073,1560,57,27,480,120,181,3875,0,45535,1948,170,36367,9009,9392,6341,7,16131,6801,973,15247,23879,611,1497,746,24,88,3434,7678,1188,23,7425,4345,2096,6295,26,471,93,6,1,3058,4191,37,1028,29,2804,1155,41,14,58,1161,1943,270,124,5,693,284,279,0
Frontal Mid R.2,8,80,12,16,325,4,854,208,155,220,20,15,51,20,12,685,0,9195,698,89,8532,2890,975,688,3,2211,574,218,2336,2613,138,213,321,15,55,305,515,91,13,560,425,349,320,2,113,42,5,0,108,185,8,83,1,177,84,9,6,12,59,66,18,16,2,16,11,3,0
Postcentral R.1,18,202,65,88,540,48,3450,1446,877,1310,325,42,297,246,197,584,0,32473,3614,1553,37217,30932,2180,2567,181,16523,3713,4200,19661,29646,3639,725,996,91,236,1989,2022,1272,292,7394,4092,5605,5221,245,577,264,1,0,2760,3217,468,197,66,1868,1100,435,21,151,613,1017,675,105,32,321,426,240,0
Parietal Inf R.2,14,205,19,72,1171,0,3017,387,841,1450,65,19,395,98,201,3100,0,42136,1541,0,37051,7029,7856,6208,0,12866,4755,947,16301,22111,500,1120,542,0,71,2550,5561,948,0,5908,4640,1497,5223,30,427,95,5,0,2166,4351,80,785,0,2490,842,46,10,32,836,1821,263,90,0,541,230,352,0
SupraMarginal R.5,12,200,9,57,1060,0,2935,296,929,1222,19,14,327,52,149,2398,0,40098,1351,0,34724,5837,6577,4474,0,15489,5190,346,16060,18623,288,849,436,0,60,2845,4473,321,0,6360,3815,1453,4448,3,542,30,6,0,2816,3405,14,547,0,2507,413,9,16,38,690,1306,99,62,2,425,122,246,0
SupraMarginal R.6,22,299,131,100,1207,308,4245,3327,1359,1842,693,98,457,310,229,2018,314,47813,12111,10672,45735,64615,6806,5676,1523,21617,6427,11720,23304,41015,8203,1174,2089,750,661,3864,5096,1797,1298,9277,4530,9623,7416,549,1449,601,8,4,4119,4677,1131,557,252,3479,1818,496,97,256,1089,1702,944,212,18,513,442,348,0
Angular R.3,13,206,22,56,1159,8,2718,545,836,1125,62,31,370,94,122,3263,0,37208,2057,275,35034,10088,7504,4596,11,13431,3852,947,12425,17491,681,815,870,24,143,2804,5411,778,43,4640,3230,1725,4031,14,500,115,4,0,1905,2537,52,609,15,2047,903,52,29,59,875,1167,196,117,0,465,178,154,0
Precuneus L.4,14,169,54,37,544,64,1718,1262,515,471,196,53,179,64,40,583,14,16455,3814,2106,20684,19809,2083,821,225,6781,1295,2278,6038,8587,2372,348,981,186,359,1007,1389,174,188,2073,1006,1906,832,133,520,222,0,4,800,482,166,150,10,801,414,97,27,91,337,230,106,62,0,107,40,22,0
Cingulum Mid L.7,11,97,23,32,218,13,878,337,230,363,59,14,121,50,43,141,0,6439,665,264,10253,3854,616,482,23,2546,1020,635,2313,4312,289,136,210,21,50,362,771,167,46,744,677,758,616,14,151,32,4,0,254,494,49,72,12,475,244,33,7,33,177,223,65,30,2,112,57,29,0
