id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32,role_33,role_34,role_35,role_36,role_37,role_38,role_39,role_40,role_41,role_42,role_43,role_44,role_45,role_46,role_47,role_48,role_49,role_50,role_51,role_52,role_53,role_54,role_55,role_56,role_57,role_58,role_59,role_60,role_61,role_62,role_63,role_64,role_65,role_66
Frontal Med Orb L.1,11,40,21,34,41,7,182,176,56,146,58,5,34,52,48,15,0,676,222,81,1202,1042,74,77,12,354,152,236,279,986,317,19,51,11,7,67,85,61,22,95,100,352,148,25,21,19,0,0,52,199,44,1,10,61,92,31,1,8,15,75,102,5,4,20,41,39,0
Frontal Mid R.5,18,133,92,61,260,186,866,1398,265,583,368,23,117,178,84,161,157,4563,2681,4209,5079,13920,619,766,704,1929,1168,3445,1549,6741,2939,114,295,147,120,340,646,445,659,676,483,2852,849,202,157,129,1,0,320,891,335,58,95,392,506,304,8,36,128,265,373,40,14,53,158,59,0
Frontal Mid R.7,12,96,32,34,215,31,693,467,145,357,81,23,93,65,43,179,10,3931,892,618,4392,4705,420,556,65,1055,945,740,1459,3366,549,104,330,65,45,159,604,215,83,437,596,890,371,17,110,86,1,1,91,500,55,57,26,245,277,45,14,28,71,168,110,32,0,64,57,27,0
Frontal Sup Orb R.2,8,51,14,14,83,5,252,144,90,91,26,13,48,17,8,43,0,1328,193,50,1291,1042,204,96,6,524,140,140,393,742,113,25,120,20,9,103,166,28,10,154,164,177,129,8,52,25,0,0,76,45,9,22,3,81,83,12,7,9,58,23,15,16,0,23,6,1,0
Temporal Inf R.4,12,83,31,35,174,26,403,376,109,331,85,25,78,62,47,130,6,2156,663,417,2545,2731,310,515,57,688,729,651,442,2050,443,52,278,57,41,128,449,189,77,160,270,769,343,21,148,98,0,0,48,497,69,44,19,189,199,51,7,52,50,181,104,25,0,41,57,34,0
SupraMarginal R.3,15,130,66,39,319,119,715,1074,268,406,211,34,136,79,46,309,89,4591,2451,2695,4347,10090,856,668,378,1732,953,2052,1010,4352,1622,82,478,212,77,413,780,203,294,459,425,1595,556,76,207,136,0,0,249,468,185,107,22,412,397,105,21,33,205,229,119,39,3,106,64,30,0
Temporal Sup R.4,14,106,45,46,212,54,660,682,225,448,136,18,106,106,68,159,27,3619,1322,1210,3849,6420,519,669,133,1457,917,1200,1092,4458,1073,64,233,84,40,364,513,329,170,397,446,1489,651,32,162,69,0,0,266,685,117,45,50,370,349,107,10,28,127,270,197,29,4,82,111,53,0
Temporal Sup R.7,17,115,73,63,208,126,678,987,212,509,269,38,134,179,106,147,108,3572,1809,2479,3643,8653,457,585,369,1298,921,1918,949,5044,1999,63,440,224,56,310,553,442,471,368,580,2211,593,112,231,142,3,7,203,928,274,42,123,369,534,216,17,62,141,316,384,86,8,119,217,98,0
Rolandic Oper R.4,23,91,142,111,113,333,559,1182,84,610,781,17,88,421,236,43,337,2422,1474,4193,3205,9612,143,549,1673,602,726,4229,906,4889,3530,48,209,148,40,40,306,784,1714,223,335,3435,425,601,79,157,0,0,39,1467,1113,26,252,159,511,896,4,21,24,350,1311,22,62,62,644,252,0
Rolandic Oper R.1,16,102,59,61,166,75,553,685,148,505,218,22,148,165,102,92,36,2605,954,1194,3367,5658,300,588,223,980,982,1572,750,3680,1137,49,223,97,45,143,670,454,296,243,515,1939,499,108,137,100,0,0,99,863,194,63,89,343,562,197,10,35,157,392,388,61,5,140,196,88,0
Rolandic Oper R.2,17,94,54,82,157,41,472,574,89,644,220,10,133,247,172,101,8,2372,899,598,2867,4419,215,778,105,579,1239,1609,666,3982,1165,42,100,32,19,52,671,710,238,187,383,2326,487,120,68,60,0,0,34,1465,207,47,94,215,646,331,2,23,64,503,631,33,45,133,417,184,0
Temporal Sup R.5,14,95,31,60,179,12,562,390,134,547,102,9,140,132,118,153,0,3044,652,196,3316,3357,305,726,20,879,1161,759,782,3857,642,51,105,14,35,141,714,460,70,245,587,1435,562,41,94,44,0,0,77,1145,92,81,22,344,463,113,2,16,125,451,276,31,22,142,225,120,0
Rolandic Oper R.3,21,97,122,88,128,294,548,1121,102,509,566,33,122,304,166,84,339,2231,1485,3971,3504,8671,164,423,1247,716,641,3101,780,4072,2750,47,365,227,35,46,415,530,1246,238,543,2698,401,317,100,205,1,4,64,1038,679,20,196,217,577,522,12,65,76,358,853,83,20,120,404,162,0
Postcentral R.8,15,121,52,53,303,28,641,813,194,525,250,15,163,92,85,298,0,4130,1955,638,4032,7304,668,884,68,1217,1178,2301,946,4112,1915,66,226,49,47,258,940,275,195,284,522,1793,605,252,111,79,2,0,122,862,335,148,5,427,370,149,5,28,182,392,163,34,8,154,119,71,0
Heschl R.1,13,99,26,52,240,4,530,344,129,492,90,17,159,94,98,251,0,3461,700,66,2994,2974,428,799,3,819,1073,753,769,3116,530,68,240,2,24,148,965,287,31,213,548,1079,451,42,99,83,3,0,68,893,90,122,3,350,420,98,4,39,135,460,198,49,4,168,146,100,0
Temporal Sup R.8,20,87,95,95,121,142,515,797,85,584,480,20,116,324,194,72,71,2325,990,1672,3193,6316,146,595,557,638,742,2785,756,4415,1992,59,222,86,24,65,470,721,826,178,457,2742,440,407,74,128,0,0,33,1334,572,48,190,208,559,553,2,52,46,391,944,61,39,117,481,205,0
Insula L.5,4,19,2,4,30,0,96,18,10,29,1,0,5,2,1,25,0,549,30,0,568,119,20,38,0,66,56,10,169,162,3,10,0,0,0,2,22,3,0,20,20,14,15,0,4,0,0,0,3,8,0,0,0,2,5,0,0,0,3,4,1,0,0,0,0,0,0
Frontal Inf Tri L.4,2,9,0,1,9,0,30,0,9,7,0,0,1,0,0,1,0,101,0,0,171,0,9,4,0,52,10,0,19,28,0,2,0,0,0,6,5,0,0,10,0,0,7,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Postcentral L.1,9,68,20,16,161,13,622,278,120,168,42,12,37,17,12,153,2,4323,575,261,6043,3438,386,290,16,1585,416,368,2295,2104,237,122,218,26,29,146,245,55,36,619,190,325,274,15,72,39,0,0,126,145,24,21,2,86,65,3,3,8,28,37,10,6,2,13,13,3,0
Postcentral L.6,7,59,9,12,136,0,653,145,146,141,18,4,30,9,8,101,0,4914,291,0,5133,2157,401,237,0,2068,329,182,2366,1990,149,210,97,0,7,207,187,50,0,1062,239,153,272,6,42,9,0,0,264,99,9,18,0,100,37,6,1,5,40,33,9,4,0,8,3,2,0
Postcentral R.1,13,78,45,33,118,56,743,557,147,273,130,12,41,67,33,102,24,4030,831,1013,7054,6836,246,262,145,1796,502,1035,2316,3633,865,117,215,54,22,138,182,178,145,657,361,863,423,58,66,44,0,0,169,321,83,13,29,98,121,67,1,14,41,67,105,10,2,11,43,14,0
Postcentral R.6,14,76,53,38,87,70,791,590,174,338,170,1,29,86,38,34,32,4116,652,1147,6890,7566,203,362,201,2213,614,1557,2784,4925,950,127,21,4,11,171,102,290,212,917,240,1049,656,78,75,6,0,0,239,388,118,4,28,108,105,124,0,1,34,71,130,1,8,3,55,15,0
Postcentral R.4,10,77,20,25,159,10,624,336,149,241,46,8,50,38,26,134,0,3826,707,234,4734,4093,362,304,17,1531,512,426,1557,2657,435,90,157,16,6,177,265,68,27,576,306,610,325,15,26,29,0,0,171,293,24,21,9,170,118,23,2,11,49,71,56,5,0,21,27,12,0
Precentral R.10,12,99,34,32,260,19,600,585,207,320,117,6,86,49,35,307,3,3792,1583,474,4236,5575,727,527,43,1326,655,1166,1033,3218,1055,79,92,15,43,384,557,98,64,390,358,999,432,82,58,30,0,0,248,378,102,63,9,326,170,64,2,9,121,132,77,5,0,50,34,17,0
Precentral L.8,6,53,10,5,124,4,736,141,155,74,13,11,14,2,1,132,0,5750,284,74,5637,2085,414,120,4,2424,171,154,3157,1394,65,248,241,7,39,202,122,18,4,1287,136,48,220,4,110,29,3,0,307,12,2,7,0,74,12,0,17,4,25,11,1,0,0,0,0,0,0
Precentral R.6,10,83,25,20,182,10,720,425,146,172,75,0,75,20,15,133,0,4899,950,274,6475,5444,408,233,18,1631,420,565,2235,2397,639,120,0,0,30,169,319,48,33,542,487,582,244,52,18,0,0,0,109,124,50,68,1,100,91,22,0,0,104,65,21,0,0,36,9,4,0
Precentral R.8,11,69,23,32,131,6,593,341,143,263,78,2,41,33,48,134,0,3397,762,121,5234,3952,354,328,6,1437,482,689,1635,3077,737,109,34,2,10,191,177,92,30,453,252,456,433,42,37,16,0,0,176,428,97,8,6,154,56,30,0,0,26,121,33,0,1,20,43,42,0
Precentral R.9,3,33,1,2,98,0,294,20,74,32,0,0,7,1,0,103,0,2314,54,0,3213,218,259,58,0,902,117,0,1035,364,0,76,0,0,3,117,74,6,0,211,44,13,61,0,5,0,0,0,83,0,0,5,0,35,7,0,0,0,6,0,0,0,0,0,0,0,0
Temporal Mid R.12,11,86,35,20,189,41,519,492,142,212,81,14,64,30,13,140,17,2975,932,778,2801,4496,437,327,88,982,508,789,782,1940,508,91,200,52,53,160,409,113,75,290,267,532,252,28,113,41,0,0,93,135,39,44,9,203,139,33,4,15,60,72,27,12,0,28,9,5,0
Occipital Sup L.1,24,281,109,167,902,104,3206,2376,1238,2385,737,89,762,612,571,1110,8,24392,6374,3099,21972,36084,4557,5285,470,13744,5623,9015,13806,37607,7524,861,1909,211,337,2653,5716,2820,1000,8553,6731,13609,8935,715,1001,674,10,22,3557,7767,1467,950,212,4579,3469,1331,23,399,2251,4012,2614,380,112,1486,1439,1258,0
Occipital Sup L.3,13,165,37,41,375,25,2258,839,624,485,130,58,270,72,59,277,1,16212,1724,710,24834,14810,1269,483,65,9285,1493,1224,10703,9457,1439,365,1231,123,181,904,1202,208,107,4415,3377,1889,1134,67,566,173,30,6,1368,591,130,223,9,1315,491,81,54,133,788,374,136,118,6,296,64,49,0
Cuneus L.2,22,274,75,156,928,53,3271,1717,1220,2331,432,77,776,477,578,1266,5,26809,4679,1527,21817,26575,4917,5429,200,13720,5837,5281,14288,34921,4437,814,1728,158,353,2420,6219,1993,449,8611,7485,10470,8374,319,969,592,13,15,3587,8215,793,938,138,4774,3112,642,34,341,2323,4481,1971,277,40,1535,1407,1351,0
Cuneus R.1,21,280,68,142,1068,43,3176,1747,1276,2203,370,64,761,423,494,1528,1,28316,5585,1475,21398,27352,6116,5549,146,14296,5668,4902,13578,32931,4340,878,1554,118,338,2973,6508,1633,354,8492,6520,10580,8024,274,945,433,12,8,3670,7191,604,1235,124,4583,2823,532,27,285,2331,3850,1688,251,50,1530,1124,1088,0
Occipital Sup R.3,18,215,69,84,530,60,2838,1500,935,1099,347,81,447,230,179,559,4,19294,3327,1758,27393,25472,2816,2135,212,12593,2906,3854,13946,20283,3733,511,1625,198,252,2089,2371,968,409,5960,4994,5065,3584,243,838,413,15,1,2593,2376,510,197,51,3002,1387,451,81,243,1257,946,559,290,37,729,360,224,0
Cuneus R.2,24,292,101,175,896,97,3517,2312,1324,2500,649,73,879,633,645,885,19,27982,5852,2925,21372,35235,4703,5289,407,14567,6211,7690,15211,39462,7270,724,1605,283,619,2607,6530,2714,919,8884,8490,13393,8319,525,1289,598,3,3,3915,8826,1293,963,228,5669,4465,1189,79,273,2684,4595,2620,343,81,1910,1874,1471,0
Occipital Mid R.5,19,268,96,75,1060,128,2650,2341,1338,1229,516,143,484,216,109,1513,21,24609,7682,4203,22796,34288,7098,3380,601,14582,3858,6979,10313,23514,5758,707,2842,408,642,4647,4299,1340,701,6242,2914,6506,4955,548,1473,798,11,42,4157,1689,610,676,61,2999,1728,564,212,438,1723,852,502,307,34,544,152,82,0
Precuneus R.2,7,88,3,18,342,0,929,50,308,236,3,0,121,9,23,516,0,9582,227,0,9952,592,1501,483,0,4190,593,38,3656,2761,0,224,0,0,0,734,1002,52,0,1322,929,119,551,0,20,0,0,0,495,313,1,170,0,518,62,0,0,0,292,131,9,0,0,127,9,16,0
Temporal Mid R.9,9,74,19,17,176,14,497,271,142,189,31,18,48,29,10,140,2,2991,563,249,3273,2711,479,294,20,1086,441,285,817,1668,199,87,260,42,28,202,332,110,24,312,229,374,294,5,102,45,0,0,107,113,6,31,12,150,127,17,8,19,57,54,26,13,1,12,12,1,0
Temporal Inf R.1,17,93,87,49,140,154,680,864,116,374,368,37,88,107,51,82,97,2991,1127,2024,6043,8518,205,394,611,1027,571,2566,2430,3662,1732,86,403,210,56,95,399,307,509,391,439,1345,377,340,180,217,0,0,61,409,324,40,37,198,284,203,16,57,54,166,174,39,6,48,50,29,0
Temporal Inf R.3,7,70,7,14,192,1,436,130,139,174,8,8,50,16,10,184,0,2802,309,21,3781,1410,498,287,0,1162,523,86,1283,1416,72,85,128,6,17,214,392,49,2,328,158,228,243,1,63,15,0,0,107,126,1,31,2,156,92,5,5,12,58,53,11,7,1,20,10,2,0
Temporal Mid R.1,7,63,13,8,158,7,472,214,131,98,19,6,27,6,3,136,0,2916,452,163,4100,2475,455,179,11,1231,232,214,1228,1100,144,95,87,9,33,204,205,26,6,271,121,116,160,3,49,12,0,0,113,39,6,24,0,105,39,4,1,4,28,16,4,3,0,5,1,0,0
Cingulum Mid L.3,5,25,8,2,19,5,358,68,54,18,4,1,6,1,0,0,1,2129,44,57,3320,992,34,13,2,950,31,35,1648,374,7,57,7,2,10,47,15,3,2,452,115,18,33,0,16,1,0,0,64,0,0,0,0,15,6,0,0,0,15,0,0,0,0,0,0,0,0
Precuneus L.3,10,65,29,16,153,25,859,398,215,115,69,4,32,19,7,183,5,6117,971,492,6324,6024,559,167,50,3067,133,528,3694,2832,551,360,73,15,7,514,162,30,54,1486,370,320,211,37,53,11,0,0,407,51,25,23,1,213,34,19,3,2,62,18,14,4,0,7,5,0,0
Precentral R.13,10,78,34,11,134,49,995,486,235,124,57,13,33,11,3,84,32,6346,744,933,8246,7484,362,141,85,3144,282,607,3942,2858,385,201,254,60,72,336,206,56,44,1555,334,284,308,19,130,29,0,0,552,35,14,5,1,203,44,9,4,3,52,7,5,9,0,8,1,0,0
Precuneus R.7,12,91,35,31,181,36,796,471,190,326,93,15,87,56,35,111,10,5122,841,670,7963,5373,419,449,87,1962,781,893,2219,3604,517,109,229,50,68,277,487,181,84,574,549,815,595,27,149,47,0,0,266,417,69,53,26,349,208,50,6,23,88,173,80,21,2,55,37,23,0
Cingulum Mid L.7,7,48,10,11,100,2,394,143,136,91,16,3,24,12,5,82,0,2514,322,41,4042,1419,325,122,1,1477,171,133,1029,1200,120,52,37,6,10,271,112,19,5,387,146,168,173,4,41,3,0,0,237,43,4,9,1,109,36,8,3,1,30,15,8,5,0,6,4,0,0
Cingulum Mid R.7,10,82,23,22,235,8,601,351,222,229,66,4,75,28,18,257,0,4792,971,171,6558,3388,757,394,10,2365,586,658,1469,2681,437,98,72,11,12,469,531,55,35,563,354,543,499,37,60,6,1,0,336,220,44,80,1,270,123,32,2,4,129,93,28,10,2,41,15,6,0
Cingulum Post L.1,4,50,0,6,167,0,475,0,187,58,0,0,46,0,4,139,0,4320,0,0,5239,0,827,123,0,2246,22,0,1338,474,0,68,0,0,0,354,214,0,0,617,401,0,138,0,2,0,0,0,343,26,0,82,0,145,0,0,0,0,139,32,0,0,0,20,0,1,0
Rectus L.1,2,7,1,0,5,0,28,7,4,0,0,0,0,0,0,0,0,73,5,0,96,37,4,0,0,18,0,0,40,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rectus R.1,5,20,7,3,17,3,64,60,33,14,6,0,3,0,1,3,0,169,48,40,345,276,17,8,3,122,13,28,61,192,30,4,0,0,3,27,12,0,0,24,4,6,6,0,1,0,0,0,48,7,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
Frontal Inf Orb R.4,6,15,10,5,7,6,77,50,7,21,10,1,1,2,2,0,1,166,22,45,379,301,4,11,5,42,19,39,94,140,27,4,6,1,2,0,2,4,4,15,5,9,7,0,2,3,0,0,2,12,4,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0
Frontal Med Orb R.1,10,25,16,29,16,7,123,89,29,100,41,0,18,25,47,1,0,302,63,60,712,474,16,41,12,231,33,146,168,664,135,4,0,0,2,30,34,21,25,49,51,124,105,3,8,0,0,0,18,185,52,3,0,43,20,3,0,0,7,65,39,0,0,9,33,43,0
Frontal Sup Orb R.3,5,19,5,5,28,1,87,48,17,24,5,1,1,2,2,21,0,336,89,13,427,311,38,14,0,97,27,21,98,164,42,9,7,0,0,21,2,5,2,32,5,8,7,0,2,3,0,0,8,14,2,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0
Cingulum Mid R.2,3,2,3,0,0,1,6,4,0,0,0,0,0,0,0,0,0,4,0,2,33,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thalamus L.3,2,9,1,0,10,0,45,7,8,0,0,1,0,0,0,1,0,178,4,0,349,40,13,0,0,52,0,0,47,7,0,3,13,0,0,5,0,0,0,10,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thalamus R.2,10,50,33,12,77,48,314,306,51,90,56,8,19,8,8,51,32,1614,397,625,2598,2607,97,129,88,349,103,398,830,884,218,23,87,37,20,27,100,11,32,119,62,169,66,11,27,15,0,0,22,69,33,6,0,45,14,2,2,6,14,23,5,5,0,4,5,2,0
Temporal Pole Mid R.2,12,65,42,24,124,51,438,465,75,150,115,15,35,37,17,88,18,2671,903,835,2547,4482,243,185,130,682,211,704,833,1570,733,51,183,59,27,79,141,81,124,255,119,405,75,55,42,46,1,1,51,109,62,11,3,65,69,43,4,17,15,27,35,15,2,14,18,5,0
Hippocampus R.1,6,39,4,11,73,0,234,47,39,104,4,4,18,8,8,52,0,1433,73,0,1770,448,92,151,0,233,233,25,471,654,22,23,46,0,8,23,98,27,0,84,60,89,67,0,24,4,0,0,18,93,1,6,0,41,14,2,1,6,14,23,5,5,0,4,5,2,0
Frontal Inf Oper R.1,14,83,45,46,180,53,686,657,189,314,137,7,47,107,67,173,26,4387,1587,1272,5270,7398,542,437,128,1833,290,961,1379,4174,1275,113,86,22,52,294,221,117,171,605,274,1360,559,39,48,33,0,0,226,515,118,18,52,172,169,102,1,12,49,95,195,12,9,16,110,51,0
Frontal Inf Oper R.3,13,107,50,28,210,66,710,776,229,290,155,14,95,42,23,151,33,4050,1402,1366,4402,8020,485,402,184,1723,632,1543,1225,3380,1217,68,183,68,65,271,481,167,153,579,424,927,427,101,129,46,0,0,256,218,107,59,7,378,187,49,2,9,128,123,53,23,1,50,19,8,0
Insula R.1,15,95,59,46,196,86,509,627,145,373,208,24,141,93,68,173,54,2921,1139,1182,3105,4777,410,494,251,998,591,1523,676,2794,913,42,272,104,44,171,745,291,288,246,479,1209,443,90,123,79,2,3,110,520,223,95,26,372,355,111,6,34,150,313,167,63,2,143,93,60,0
Frontal Inf Orb R.2,14,85,44,47,163,39,500,443,136,380,163,10,131,85,77,123,6,2599,698,491,3146,3618,349,530,113,1017,544,1160,669,2850,675,43,103,31,27,156,625,279,154,237,525,954,463,91,72,41,1,0,114,618,190,109,25,345,331,83,1,13,133,351,159,29,3,130,105,72,0
Temporal Pole Sup R.3,8,74,9,19,185,2,411,134,184,200,20,7,85,8,26,157,0,2632,252,34,2445,1163,558,347,1,1243,389,198,497,1309,134,63,93,6,13,333,499,39,8,305,329,132,334,0,38,8,2,0,209,286,26,70,0,345,33,0,5,6,142,128,4,20,0,74,12,19,0
Insula R.5,17,78,64,72,101,74,475,526,102,496,264,10,103,210,132,69,20,1998,668,871,3059,4076,145,483,244,706,681,1620,716,3526,1002,38,117,30,36,70,363,617,374,243,475,1569,502,134,92,66,0,0,78,1013,265,21,94,271,485,319,1,20,101,377,491,29,21,92,290,128,0
Insula R.7,8,74,3,25,206,0,379,35,165,279,2,4,98,14,40,242,0,2561,89,0,2412,217,547,482,0,1067,587,21,452,1469,8,57,52,0,3,303,675,73,0,235,285,111,427,0,49,1,0,0,170,453,0,82,0,369,58,1,1,5,147,214,8,16,0,93,26,35,0
Cingulum Mid L.2,2,6,1,0,5,0,25,6,2,0,0,0,0,0,0,1,0,60,5,0,358,33,2,0,0,18,0,0,54,2,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Mid L.5,4,18,3,3,19,0,137,24,17,16,3,1,6,0,1,6,0,562,22,0,1702,204,24,8,0,170,16,14,418,186,10,6,9,0,3,10,20,0,0,55,26,6,13,0,4,2,0,0,4,5,1,1,0,11,0,0,0,0,3,3,0,0,0,1,0,0,0
Cingulum Mid R.3,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temporal Pole Sup R.2,8,42,14,14,57,8,295,156,49,80,24,2,27,12,12,31,1,1349,179,130,1705,1596,60,91,10,446,83,130,496,688,161,30,19,7,20,29,107,20,15,166,128,125,28,0,28,1,0,0,36,65,19,7,1,48,38,4,0,1,11,30,5,3,1,14,10,4,0
Temporal Sup R.11,9,86,22,14,192,18,555,389,210,163,40,11,57,20,6,147,4,3492,783,432,3084,3982,472,230,28,1549,478,426,941,1976,327,97,139,32,31,356,335,66,29,442,272,418,264,11,83,21,2,0,263,69,12,43,7,230,99,17,10,7,96,37,12,15,1,18,4,1,0
Frontal Mid R.2,13,97,35,43,168,20,675,474,172,440,120,24,101,85,61,103,1,3419,678,323,4403,4571,303,569,39,1329,1159,1006,1400,4068,781,68,294,62,25,149,510,311,109,417,546,1167,594,52,135,108,0,1,187,752,109,41,9,332,288,115,12,26,86,222,139,46,6,59,91,45,0
Frontal Mid R.18,13,94,38,40,186,25,673,544,149,362,128,9,102,87,46,171,2,4023,1063,520,4606,5772,357,493,60,1274,797,1034,1379,3560,918,73,80,22,40,156,520,236,99,394,515,1289,443,73,65,39,0,0,120,469,97,52,23,252,298,119,2,11,94,151,141,23,10,73,71,20,0
Frontal Inf Tri R.4,14,93,56,35,148,74,664,719,180,284,188,14,89,74,28,130,24,3259,1088,1320,4532,7327,351,347,236,1543,500,1392,1294,3537,1199,69,161,77,27,215,350,191,225,478,448,1222,402,117,83,43,0,0,176,244,114,23,21,258,239,121,3,13,104,85,94,28,6,47,36,7,0
Cingulum Mid L.6,6,23,6,9,19,1,299,47,33,54,6,0,7,9,4,2,0,1689,45,15,2737,726,32,29,0,582,54,36,1221,786,22,23,0,0,1,23,19,18,2,199,59,59,65,1,4,0,0,0,24,30,0,1,1,19,16,2,0,0,3,6,6,0,0,1,3,0,0
Frontal Inf Tri R.3,8,76,10,18,188,4,448,172,162,200,14,7,73,20,18,178,0,2757,361,93,2612,1674,480,302,4,1120,503,134,745,1492,104,61,106,7,13,226,443,62,7,416,328,303,265,0,51,15,0,0,171,179,6,58,5,265,104,4,2,7,107,111,22,10,0,44,13,9,0
Insula R.6,16,109,67,53,248,99,518,842,170,413,254,31,159,133,74,255,58,3023,1694,1668,3441,6548,488,553,306,1129,582,1841,734,3430,1577,53,351,147,30,247,881,285,391,261,441,1764,443,138,114,130,7,3,116,543,233,148,52,294,502,200,17,37,180,316,257,86,7,148,120,58,0
Cingulum Mid R.6,5,23,5,5,28,1,267,38,37,40,5,0,7,2,2,5,0,1720,46,15,2503,533,48,31,0,606,63,40,1096,583,0,21,0,0,0,32,35,3,2,188,26,32,56,0,3,0,0,0,26,16,2,0,0,18,5,0,0,0,3,6,0,0,0,1,1,0,0
Cingulum Mid R.5,1,4,0,0,1,0,23,0,5,0,0,0,0,0,0,0,0,43,0,0,267,0,0,0,0,40,0,0,37,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontal Med Orb R.3,11,27,21,34,23,6,173,115,30,107,63,4,20,45,51,11,0,613,135,51,953,873,27,36,7,304,46,173,314,781,230,15,31,3,9,24,37,53,34,74,81,182,90,21,15,20,0,0,17,178,61,3,0,49,53,39,0,5,11,53,77,6,0,7,47,44,0
Cingulum Ant L.4,9,22,7,29,13,0,116,32,26,108,12,0,18,25,47,1,0,282,23,0,684,185,13,41,0,217,54,46,167,643,19,4,0,0,0,30,34,28,0,46,51,106,105,3,8,0,0,0,17,206,5,3,0,43,20,3,0,0,7,65,39,0,0,9,33,43,0
Frontal Sup Orb R.1,8,30,4,24,22,0,129,25,28,115,6,2,33,12,38,3,0,355,13,0,775,148,17,40,0,224,131,13,205,594,19,7,18,0,2,16,80,23,0,48,66,60,107,0,8,4,0,0,17,183,4,5,0,48,25,0,0,3,12,91,18,4,0,21,12,36,0
Frontal Mid R.1,13,89,36,42,181,18,623,499,193,325,136,20,102,70,62,109,2,3603,1021,291,4466,4516,595,347,44,1486,621,804,1136,3698,1064,63,208,65,50,233,484,182,71,482,505,1060,423,95,110,91,1,0,247,513,147,88,13,292,276,83,14,23,149,177,143,27,2,61,65,50,0
Cingulum Ant L.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant R.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cingulum Ant L.5,6,24,1,14,16,0,99,6,28,50,0,0,32,4,16,2,0,210,5,0,591,30,16,17,0,125,32,0,128,231,0,6,0,0,0,13,48,4,0,54,100,10,33,0,3,0,0,0,14,60,0,5,0,38,14,0,0,0,32,24,0,0,0,30,6,9,0
Caudate R.2,6,27,5,10,18,0,100,43,40,36,10,0,28,0,10,1,0,218,30,0,578,252,21,14,0,187,9,36,117,212,40,4,0,0,0,24,46,0,0,50,66,28,32,0,2,0,0,0,27,36,10,0,0,44,0,0,0,0,36,18,0,0,0,22,0,5,0
Frontal Mid R.3,11,70,27,28,124,7,557,320,102,224,99,8,70,24,35,106,0,2892,508,130,4777,3318,193,258,16,835,405,650,1444,2458,562,53,105,12,43,71,328,110,24,376,332,433,287,75,51,45,0,0,128,296,105,44,0,177,107,25,3,2,44,102,47,12,0,53,12,26,0
Frontal Inf Tri R.1,11,72,22,33,146,3,544,305,129,267,71,11,63,47,44,129,0,3099,622,64,4114,3146,341,380,3,1084,523,618,1149,2809,540,57,116,5,39,175,306,96,14,395,325,625,420,39,71,40,0,0,156,361,66,33,4,139,106,52,3,20,28,112,76,21,1,52,45,30,0
Frontal Inf Oper R.2,8,46,5,23,64,0,424,64,58,156,7,3,48,16,33,33,0,2114,97,0,3208,682,89,115,0,552,252,48,1060,1553,58,21,39,0,7,51,167,29,0,213,404,157,134,0,34,7,0,0,35,238,4,24,0,116,45,3,0,2,16,76,17,9,0,46,20,26,0
Frontal Inf Tri R.6,13,66,33,45,81,23,549,378,141,312,97,6,45,100,66,35,5,2477,440,402,4231,3820,206,328,40,1257,384,669,1115,3553,616,45,62,12,31,153,165,173,95,412,289,1081,517,32,60,28,0,0,169,541,69,3,35,187,168,97,1,9,50,99,171,14,11,15,110,50,0
